"Status","Year","Disability","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Economics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Geography","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
