"Status","Year","Disability","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","Female","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","Male","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Unknown","Female","365","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Unknown","Male","330","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Economics","Male","10","[c]","[c]","[c]"
