"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","London","EO","Heterosexual / straight","115","[c]","28770","28670"
"Leaver Dept.","2022","50-59","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","EO","Unknown","40","[c]","28500","28040"
"Leaver Dept.","2022","50-59","London","G6/G7","Heterosexual / straight","270","[c]","60690","59540"
"Leaver Dept.","2022","50-59","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","G6/G7","Undeclared","85","[c]","63750","61640"
"Leaver Dept.","2022","50-59","London","G6/G7","Unknown","120","[c]","61800","58020"
"Leaver Dept.","2022","50-59","London","SCS level","Heterosexual / straight","95","[c]","97670","95000"
"Leaver Dept.","2022","50-59","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","SCS level","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","SCS level","Unknown","45","[c]","112250","114000"
"Leaver Dept.","2022","50-59","London","SEO/HEO","Heterosexual / straight","215","[c]","37900","37510"
"Leaver Dept.","2022","50-59","London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","SEO/HEO","Undeclared","65","[c]","37790","39830"
"Leaver Dept.","2022","50-59","London","SEO/HEO","Unknown","90","[c]","38320","37220"
"Leaver Dept.","2022","50-59","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","AA/AO","Heterosexual / straight","225","[c]","21130","21260"
"Leaver Dept.","2022","50-59","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","AA/AO","Unknown","110","[c]","21200","21260"
"Leaver Dept.","2022","50-59","Outside London","EO","Heterosexual / straight","335","[c]","26650","27570"
"Leaver Dept.","2022","50-59","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","EO","Undeclared","35","[c]","26260","27570"
"Leaver Dept.","2022","50-59","Outside London","EO","Unknown","90","[c]","27680","27570"
"Leaver Dept.","2022","50-59","Outside London","G6/G7","Heterosexual / straight","305","[c]","57300","55480"
"Leaver Dept.","2022","50-59","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","G6/G7","Undeclared","75","[c]","59780","56950"
"Leaver Dept.","2022","50-59","Outside London","G6/G7","Unknown","115","[c]","57610","53630"
"Leaver Dept.","2022","50-59","Outside London","SCS level","Heterosexual / straight","70","[c]","109100","108080"
"Leaver Dept.","2022","50-59","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","SEO/HEO","Heterosexual / straight","500","[c]","36080","36250"
"Leaver Dept.","2022","50-59","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","SEO/HEO","Undeclared","100","[c]","36640","36300"
"Leaver Dept.","2022","50-59","Outside London","SEO/HEO","Unknown","145","[c]","36670","36330"
"Leaver Dept.","2022","50-59","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","G6/G7","Heterosexual / straight","40","[c]","62110","59700"
"Leaver Dept.","2022","60-64","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","SEO/HEO","Heterosexual / straight","40","[c]","37210","35880"
"Leaver Dept.","2022","60-64","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","AA/AO","Heterosexual / straight","50","[c]","21280","21260"
"Leaver Dept.","2022","60-64","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","EO","Heterosexual / straight","50","[c]","25930","25610"
"Leaver Dept.","2022","60-64","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","G6/G7","Heterosexual / straight","45","[c]","59540","56310"
"Leaver Dept.","2022","60-64","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","G6/G7","Unknown","35","[c]","62520","58770"
"Leaver Dept.","2022","60-64","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","SEO/HEO","Heterosexual / straight","80","[c]","36810","36740"
"Leaver Dept.","2022","60-64","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","AA/AO","Heterosexual / straight","35","[c]","23380","23770"
"New entrant CS","2022","16-19","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Outside London","AA/AO","Heterosexual / straight","350","[c]","21290","21250"
"New entrant CS","2022","16-19","Outside London","AA/AO","LGBO","40","[c]","22360","21260"
