"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Criminal Injuries Compensation Authority","Operational Delivery","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Crown Commercial Service","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Crown Commercial Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Crown Commercial Service","Operational Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Crown Commercial Service","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Crown Commercial Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Crown Commercial Service","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Crown Commercial Service","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Crown Commercial Service","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Crown Commercial Service","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","Scotland","80","[c]","25640","23230"
"Leaver CS","2022","No function","Crown Office and Procurator Fiscal Service","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Commercial","South West (England)","15","[c]","37920","33530"
"Leaver CS","2022","No function","Defence Equipment and Support","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Digital, Data and Technology","South West (England)","15","[c]","36200","40150"
"Leaver CS","2022","No function","Defence Equipment and Support","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Finance","South West (England)","10","[c]","43600","43310"
"Leaver CS","2022","No function","Defence Equipment and Support","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Human Resources","South West (England)","15","[c]","46240","38000"
"Leaver CS","2022","No function","Defence Equipment and Support","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Other","London","15","[c]","24470","23250"
"Leaver CS","2022","No function","Defence Equipment and Support","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Other","South West (England)","90","[c]","30310","26110"
"Leaver CS","2022","No function","Defence Equipment and Support","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Project Delivery","South West (England)","40","[c]","41480","40490"
"Leaver CS","2022","No function","Defence Equipment and Support","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Equipment and Support","Science and Engineering","South West (England)","65","[c]","32930","31950"
"Leaver CS","2022","No function","Defence Science and Technology Laboratory","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Science and Technology Laboratory","Operational Research","South East (England)","10","[c]","41020","38070"
"Leaver CS","2022","No function","Defence Science and Technology Laboratory","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Science and Technology Laboratory","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Science and Technology Laboratory","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Defence Science and Technology Laboratory","Science and Engineering","South East (England)","55","[c]","40620","47010"
"Leaver CS","2022","No function","Defence Science and Technology Laboratory","Science and Engineering","South West (England)","130","[c]","31510","29230"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","25","[c]","40850","40050"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","185","[c]","49790","53380"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Policy","London","100","[c]","41770","35160"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Operational Delivery","London","10","[c]","55770","54400"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Policy","London","60","[c]","43240","36660"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Policy","North East (England)","10","[c]","32750","31310"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Policy","North West (England)","20","[c]","37330","36500"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Policy","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Policy","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education (excl. agencies)","Policy","Yorkshire and The Humber","25","[c]","42800","36960"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","London","185","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","South West (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","International Trade","London","85","[c]","[c]","[c]"
