"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Kent","East Kent","Heterosexual / straight","75","[c]","26930","24920"
"Leaver CS","2022","No function","Kent","East Kent","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","East Kent","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","East Kent","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Kent Thames Gateway","Heterosexual / straight","115","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Kent Thames Gateway","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Kent Thames Gateway","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Kent Thames Gateway","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Medway","Heterosexual / straight","95","[c]","30790","29290"
"Leaver CS","2022","No function","Kent","Medway","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Medway","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Medway","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Mid Kent","Heterosexual / straight","90","[c]","41050","29290"
"Leaver CS","2022","No function","Kent","Mid Kent","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Mid Kent","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Mid Kent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","West Kent","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","West Kent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Blackburn with Darwen","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Blackpool","Heterosexual / straight","200","[c]","22500","21260"
"Leaver CS","2022","No function","Lancashire","Blackpool","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Blackpool","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Blackpool","Unknown","55","[c]","23720","21260"
"Leaver CS","2022","No function","Lancashire","Chorley and West Lancashire","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Chorley and West Lancashire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Chorley and West Lancashire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","East Lancashire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","East Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Lancaster and Wyre","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Lancaster and Wyre","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Lancaster and Wyre","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Mid Lancashire","Heterosexual / straight","150","[c]","24500","21280"
"Leaver CS","2022","No function","Lancashire","Mid Lancashire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Mid Lancashire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Mid Lancashire","Unknown","70","[c]","23810","22600"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","115","[c]","24510","21260"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicester","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","170","[c]","41630","37450"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","100","[c]","25210","23700"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Lincolnshire CC","Heterosexual / straight","125","[c]","28800","27570"
"Leaver CS","2022","No function","Lincolnshire","Lincolnshire CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Lincolnshire CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Lincolnshire CC","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","East Merseyside","Heterosexual / straight","40","[c]","29850","26120"
"Leaver CS","2022","No function","Merseyside","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","East Merseyside","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Liverpool","Heterosexual / straight","130","[c]","31100","27570"
"Leaver CS","2022","No function","Merseyside","Liverpool","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Liverpool","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Liverpool","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Sefton","Heterosexual / straight","75","[c]","30090","27570"
"Leaver CS","2022","No function","Merseyside","Sefton","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Sefton","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Sefton","Unknown","35","[c]","30710","27570"
"Leaver CS","2022","No function","Merseyside","Wirral","Heterosexual / straight","90","[c]","26670","21490"
"Leaver CS","2022","No function","Merseyside","Wirral","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Wirral","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Wirral","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","40","[c]","30140","27570"
"Leaver CS","2022","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","North Yorkshire CC","Heterosexual / straight","45","[c]","28800","27570"
"Leaver CS","2022","No function","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","North Yorkshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","York","Heterosexual / straight","65","[c]","39820","27570"
"Leaver CS","2022","No function","North Yorkshire","York","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","York","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","York","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Belfast","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Belfast","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Northumberland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Sunderland","Heterosexual / straight","55","[c]","26640","27570"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Sunderland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Sunderland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","450","[c]","26280","21260"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Tyneside","LGBO","35","[c]","24910","21260"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Tyneside","Undeclared","50","[c]","30550","21260"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Tyneside","Unknown","110","[c]","27630","21590"
"Leaver CS","2022","No function","Outer London - East and North East","Barking & Dagenham and Havering","Heterosexual / straight","35","[c]","29960","31060"
"Leaver CS","2022","No function","Outer London - East and North East","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Bexley and Greenwich","Heterosexual / straight","100","[c]","30880","31060"
"Leaver CS","2022","No function","Outer London - East and North East","Bexley and Greenwich","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Bexley and Greenwich","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Bexley and Greenwich","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Enfield","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Enfield","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Redbridge and Waltham Forest","Heterosexual / straight","50","[c]","28330","31060"
"Leaver CS","2022","No function","Outer London - East and North East","Redbridge and Waltham Forest","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Redbridge and Waltham Forest","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Bromley","Heterosexual / straight","45","[c]","28930","31060"
"Leaver CS","2022","No function","Outer London - South","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Bromley","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Croydon","Heterosexual / straight","90","[c]","31450","30830"
"Leaver CS","2022","No function","Outer London - South","Croydon","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Croydon","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Croydon","Unknown","35","[c]","26290","25110"
"Leaver CS","2022","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","50","[c]","30260","31060"
"Leaver CS","2022","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","Undeclared","5","[c]","[c]","[c]"
