"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Debt","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Operational Delivery","40","[c]","27640","27570"
"Leaver CS","2022","20-29","Other ethnicity","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","Economics","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","Digital, Data and Technology","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","Operational Delivery","90","[c]","24110","22130"
"Leaver CS","2022","20-29","Undeclared","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Economics","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","Commercial","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","Communications","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Counter Fraud","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Debt","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","Digital, Data and Technology","85","[c]","32890","32940"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","Finance","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Grants Management","Operational Delivery","30","[c]","21890","21300"
"Leaver CS","2022","20-29","Unknown","Human Resources","Human Resources","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","No function","Commercial","[c]","[c]","[c]","[c]"
