"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","G6/G7","Heterosexual / straight","60","[c]","69400","64170"
"Leaver Dept.","2022","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","SCS level","Heterosexual / straight","135","[c]","107120","106500"
"Leaver Dept.","2022","Medicine","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","SCS level","Undeclared","35","[c]","110120","111090"
"Leaver Dept.","2022","Medicine","SCS level","Unknown","60","[c]","127650","119140"
"Leaver Dept.","2022","Medicine","SEO/HEO","Heterosexual / straight","55","[c]","37810","39810"
"Leaver Dept.","2022","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","AA/AO","Heterosexual / straight","1440","[c]","21400","21260"
"Leaver Dept.","2022","Operational Delivery","AA/AO","LGBO","105","[c]","21090","21260"
"Leaver Dept.","2022","Operational Delivery","AA/AO","Undeclared","165","[c]","21280","21260"
"Leaver Dept.","2022","Operational Delivery","AA/AO","Unknown","385","[c]","21310","21260"
"Leaver Dept.","2022","Operational Delivery","EO","Heterosexual / straight","2200","[c]","27080","27570"
"Leaver Dept.","2022","Operational Delivery","EO","LGBO","185","[c]","27210","27570"
"Leaver Dept.","2022","Operational Delivery","EO","Undeclared","220","[c]","26990","27570"
"Leaver Dept.","2022","Operational Delivery","EO","Unknown","390","[c]","27360","27570"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Heterosexual / straight","645","[c]","56730","53880"
"Leaver Dept.","2022","Operational Delivery","G6/G7","LGBO","55","[c]","57450","54570"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Undeclared","110","[c]","56730","54000"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Unknown","220","[c]","59780","56860"
"Leaver Dept.","2022","Operational Delivery","SCS level","Heterosexual / straight","90","[c]","95210","91530"
"Leaver Dept.","2022","Operational Delivery","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Heterosexual / straight","1535","[c]","35370","34600"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","LGBO","120","[c]","34830","33210"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Undeclared","230","[c]","35660","36050"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Unknown","265","[c]","35760","34550"
"Leaver Dept.","2022","Operational Delivery","Unknown","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","AA/AO","Heterosexual / straight","120","[c]","21550","21260"
"Leaver Dept.","2022","Other","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","EO","Heterosexual / straight","240","[c]","27090","27570"
"Leaver Dept.","2022","Other","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","EO","Unknown","45","[c]","27260","27570"
"Leaver Dept.","2022","Other","G6/G7","Heterosexual / straight","45","[c]","57610","57430"
"Leaver Dept.","2022","Other","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","SEO/HEO","Heterosexual / straight","125","[c]","34490","34990"
"Leaver Dept.","2022","Other","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","SEO/HEO","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","EO","Heterosexual / straight","155","[c]","27370","27690"
"Leaver Dept.","2022","Policy","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","EO","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","G6/G7","Heterosexual / straight","450","[c]","57500","54760"
"Leaver Dept.","2022","Policy","G6/G7","LGBO","70","[c]","55980","53600"
"Leaver Dept.","2022","Policy","G6/G7","Undeclared","175","[c]","56810","54380"
"Leaver Dept.","2022","Policy","G6/G7","Unknown","100","[c]","56730","54400"
"Leaver Dept.","2022","Policy","SCS level","Heterosexual / straight","90","[c]","84780","78200"
"Leaver Dept.","2022","Policy","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","SCS level","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","SEO/HEO","Heterosexual / straight","695","[c]","36580","35590"
"Leaver Dept.","2022","Policy","SEO/HEO","LGBO","110","[c]","37000","36420"
"Leaver Dept.","2022","Policy","SEO/HEO","Undeclared","230","[c]","37500","39600"
"Leaver Dept.","2022","Policy","SEO/HEO","Unknown","165","[c]","37080","36740"
"Leaver Dept.","2022","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Heterosexual / straight","55","[c]","26400","26360"
"Leaver Dept.","2022","Project Delivery","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Heterosexual / straight","80","[c]","58540","57470"
"Leaver Dept.","2022","Project Delivery","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","Heterosexual / straight","220","[c]","36730","36820"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","Unknown","50","[c]","37370","37320"
"Leaver Dept.","2022","Project Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","AA/AO","Heterosexual / straight","125","[c]","21500","21300"
"Leaver Dept.","2022","Science and Engineering","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","EO","Heterosexual / straight","230","[c]","25240","25010"
"Leaver Dept.","2022","Science and Engineering","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","EO","Unknown","35","[c]","27090","27900"
"Leaver Dept.","2022","Science and Engineering","G6/G7","Heterosexual / straight","320","[c]","56730","53120"
"Leaver Dept.","2022","Science and Engineering","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","G6/G7","Undeclared","70","[c]","57890","53120"
"Leaver Dept.","2022","Science and Engineering","G6/G7","Unknown","165","[c]","58540","55130"
"Leaver Dept.","2022","Science and Engineering","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","SEO/HEO","Heterosexual / straight","800","[c]","35700","36330"
"Leaver Dept.","2022","Science and Engineering","SEO/HEO","LGBO","65","[c]","34440","33760"
"Leaver Dept.","2022","Science and Engineering","SEO/HEO","Undeclared","115","[c]","36900","38500"
"Leaver Dept.","2022","Science and Engineering","SEO/HEO","Unknown","210","[c]","38250","39170"
"Leaver Dept.","2022","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO/HEO","Heterosexual / straight","35","[c]","36090","36160"
"Leaver Dept.","2022","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","G6/G7","Undeclared","5","[c]","[c]","[c]"
