"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Internal Audit","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G7","Female","Heterosexual / straight","45","[c]","53030","52610"
"Leaver Dept.","2022","Knowledge and Information Management","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO","Female","Heterosexual / straight","30","[c]","39100","38170"
"Leaver Dept.","2022","Knowledge and Information Management","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
