"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Heterosexual / straight","95","[c]","42460","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Female","Heterosexual / straight","80","[c]","44700","42470"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Female","Unknown","50","[c]","40220","35430"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Male","Heterosexual / straight","80","[c]","46700","42890"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Male","Unknown","50","[c]","41630","40560"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","1315","[c]","29090","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Female","LGBO","80","[c]","27770","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Female","Undeclared","125","[c]","29510","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Female","Unknown","290","[c]","30960","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","835","[c]","29940","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Male","LGBO","105","[c]","29670","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Male","Undeclared","90","[c]","31700","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Male","Unknown","195","[c]","32070","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","165","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Female","Undeclared","560","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Male","Undeclared","440","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","55","[c]","27900","26130"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","45","[c]","30700","26780"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","50","[c]","30950","30700"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","40","[c]","32220","29750"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","45","[c]","41960","38600"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","175","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Female","Heterosexual / straight","45","[c]","49440","51250"
