"Status","Year","Parent_department","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Land Registry","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Female","Heterosexual / straight","85","[c]","25090","22040"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Female","Unknown","55","[c]","22050","22010"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Male","Unknown","30","[c]","23230","21710"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Female","Heterosexual / straight","30","[c]","36520","32180"
"Leaver CS","2022","HM Revenue and Customs","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Male","Heterosexual / straight","40","[c]","35410","29610"
"Leaver CS","2022","HM Revenue and Customs","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
