"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Unknown","Digital, Data & Technology","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Finance","45","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Grants Management","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Legal","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","No function","315","[c]","44880","37070"
"Leaver Dept.","2022","40-49","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","145","[c]","43360","36960"
"Leaver Dept.","2022","40-49","White","Analysis","35","[c]","57700","53600"
"Leaver Dept.","2022","40-49","White","Commercial","45","[c]","49510","47760"
"Leaver Dept.","2022","40-49","White","Communications","55","[c]","51780","49530"
"Leaver Dept.","2022","40-49","White","Counter Fraud","30","[c]","32600","27570"
"Leaver Dept.","2022","40-49","White","Debt","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Digital, Data & Technology","115","[c]","49300","48920"
"Leaver Dept.","2022","40-49","White","Finance","90","[c]","46050","40470"
"Leaver Dept.","2022","40-49","White","Grants Management","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Human Resources","115","[c]","41730","37300"
"Leaver Dept.","2022","40-49","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Legal","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","No function","1970","[c]","43350","39030"
"Leaver Dept.","2022","40-49","White","Project Delivery","125","[c]","46080","42280"
"Leaver Dept.","2022","40-49","White","Property","35","[c]","42070","38200"
"Leaver Dept.","2022","40-49","White","Security","30","[c]","41960","39830"
"Leaver Dept.","2022","40-49","White","Unknown","455","[c]","41460","32740"
"Leaver Dept.","2022","50-59","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","No function","180","[c]","50050","40000"
"Leaver Dept.","2022","50-59","Asian","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","No function","135","[c]","43720","33430"
"Leaver Dept.","2022","50-59","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","No function","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","No function","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","No function","160","[c]","47270","44740"
"Leaver Dept.","2022","50-59","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Analysis","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Communications","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","No function","185","[c]","45470","35850"
"Leaver Dept.","2022","50-59","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","85","[c]","39060","34460"
"Leaver Dept.","2022","50-59","White","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Commercial","55","[c]","49190","45010"
"Leaver Dept.","2022","50-59","White","Communications","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Counter Fraud","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Debt","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Digital, Data & Technology","65","[c]","44730","38170"
"Leaver Dept.","2022","50-59","White","Finance","65","[c]","42800","37590"
"Leaver Dept.","2022","50-59","White","Grants Management","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Human Resources","80","[c]","44930","40010"
"Leaver Dept.","2022","50-59","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","No function","1605","[c]","45410","38200"
"Leaver Dept.","2022","50-59","White","Project Delivery","90","[c]","45880","40580"
"Leaver Dept.","2022","50-59","White","Property","35","[c]","45130","40070"
"Leaver Dept.","2022","50-59","White","Security","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","315","[c]","37700","28740"
"Leaver Dept.","2022","60-64","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","No function","30","[c]","48990","39690"
"Leaver Dept.","2022","60-64","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","No function","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","No function","35","[c]","51120","35310"
"Leaver Dept.","2022","60-64","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","No function","40","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","No function","325","[c]","52580","40060"
"Leaver Dept.","2022","60-64","White","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","No function","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","No function","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Property","[c]","[c]","[c]","[c]"
