"Status","Year","Age","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Declared disabled","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Geography","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Medicine","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","AO","180","[c]","21350","21260"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","EO","140","[c]","27750","27570"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Other","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Other","AO","35","[c]","21520","21260"
"Leaver CS","2022","65+","Declared disabled","Other","EO","30","[c]","26130","26800"
"Leaver CS","2022","65+","Declared disabled","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Other","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Planning","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Statistics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Tax","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","AO","50","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Veterinarian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Communications","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Counter Fraud","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Counter Fraud","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Digital, Data and Technology","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Digital, Data and Technology","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Digital, Data and Technology","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Digital, Data and Technology","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Digital, Data and Technology","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Geography","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Human Resources","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Human Resources","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Human Resources","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Inspector of Education and Training","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Intelligence Analysis","EO","5","[c]","[c]","[c]"
