"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Attorney General's Departments","Legal","Female","55","[c]","59970","58990"
"Leaver Dept.","2022","Attorney General's Departments","Legal","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Operational Delivery","Female","40","[c]","25650","24590"
"Leaver Dept.","2022","Attorney General's Departments","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Other","Female","30","[c]","31250","27710"
"Leaver Dept.","2022","Attorney General's Departments","Other","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Other","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Unknown","Female","1005","[c]","41870","34550"
"Leaver Dept.","2022","Cabinet Office","Unknown","Male","805","[c]","42320","34550"
"Leaver Dept.","2022","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Economics","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Economics","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","90","[c]","32150","25060"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","70","[c]","30640","24250"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Policy","Female","205","[c]","44840","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Policy","Male","220","[c]","46540","40220"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Policy","Female","75","[c]","41860","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Policy","Male","75","[c]","47920","51730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Communications","Male","[c]","[c]","[c]","[c]"
