"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Other","Outside London","G6/G7","20","[c]","62760","58800"
"Leaver CS","2022","60-64","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Outside London","SEO/HEO","90","[c]","37880","36460"
"Leaver CS","2022","60-64","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Unknown","Unknown","45","[c]","45410","39050"
"Leaver CS","2022","60-64","Planning","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","London","G6/G7","40","[c]","64260","64890"
"Leaver CS","2022","60-64","Policy","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","London","SEO/HEO","20","[c]","40670","40050"
"Leaver CS","2022","60-64","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Outside London","G6/G7","20","[c]","58520","57430"
"Leaver CS","2022","60-64","Policy","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Outside London","SEO/HEO","35","[c]","38980","37410"
"Leaver CS","2022","60-64","Policy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","G6/G7","10","[c]","68520","69020"
"Leaver CS","2022","60-64","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Outside London","G6/G7","25","[c]","57920","55670"
"Leaver CS","2022","60-64","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Outside London","SEO/HEO","55","[c]","38530","39750"
"Leaver CS","2022","60-64","Project Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Outside London","AA/AO","15","[c]","20300","19810"
"Leaver CS","2022","60-64","Property","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Outside London","G6/G7","15","[c]","60020","60740"
"Leaver CS","2022","60-64","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Outside London","SEO/HEO","40","[c]","37660","35860"
"Leaver CS","2022","60-64","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Psychology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Psychology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Psychology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","London","SEO/HEO","10","[c]","37930","38190"
"Leaver CS","2022","60-64","Science and Engineering","Outside London","AA/AO","15","[c]","21690","22500"
"Leaver CS","2022","60-64","Science and Engineering","Outside London","EO","15","[c]","29310","29000"
"Leaver CS","2022","60-64","Science and Engineering","Outside London","G6/G7","45","[c]","58930","55800"
"Leaver CS","2022","60-64","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","Outside London","SEO/HEO","75","[c]","40260","40560"
"Leaver CS","2022","60-64","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Outside London","AA/AO","80","[c]","31910","39070"
"Leaver CS","2022","60-64","Security","Outside London","EO","15","[c]","41420","43920"
"Leaver CS","2022","60-64","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Outside London","SEO/HEO","20","[c]","48080","43190"
"Leaver CS","2022","60-64","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","G6/G7","55","[c]","65500","60090"
"Leaver CS","2022","60-64","Unknown","London","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","SEO/HEO","65","[c]","41980","42470"
"Leaver CS","2022","60-64","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Outside London","AA/AO","445","[c]","23090","21990"
"Leaver CS","2022","60-64","Unknown","Outside London","EO","240","[c]","29050","27570"
"Leaver CS","2022","60-64","Unknown","Outside London","G6/G7","140","[c]","67850","67550"
"Leaver CS","2022","60-64","Unknown","Outside London","SCS level","20","[c]","96380","83230"
"Leaver CS","2022","60-64","Unknown","Outside London","SEO/HEO","305","[c]","40920","39660"
"Leaver CS","2022","60-64","Unknown","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinarian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinarian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","SEO/HEO","15","[c]","37510","36460"
"Leaver CS","2022","65+","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Outside London","AA/AO","25","[c]","21660","21260"
"Leaver CS","2022","65+","Counter Fraud","Outside London","EO","30","[c]","27450","27570"
"Leaver CS","2022","65+","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","Outside London","EO","30","[c]","28420","27570"
"Leaver CS","2022","65+","Digital, Data and Technology","Outside London","G6/G7","15","[c]","59060","57360"
"Leaver CS","2022","65+","Digital, Data and Technology","Outside London","SEO/HEO","30","[c]","37020","35910"
"Leaver CS","2022","65+","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Outside London","AA/AO","20","[c]","22050","21830"
"Leaver CS","2022","65+","Finance","Outside London","EO","15","[c]","27950","26930"
"Leaver CS","2022","65+","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Outside London","SEO/HEO","35","[c]","37340","35480"
"Leaver CS","2022","65+","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outside London","AA/AO","15","[c]","21020","21250"
"Leaver CS","2022","65+","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outside London","SEO/HEO","10","[c]","36890","33910"
"Leaver CS","2022","65+","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","Outside London","EO","15","[c]","26510","26210"
"Leaver CS","2022","65+","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Outside London","G6/G7","20","[c]","63200","64230"
"Leaver CS","2022","65+","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","London","SCS level","10","[c]","99670","86480"
