"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","London","35","[c]","58280","64680"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","London","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","East Midlands (England)","95","[c]","26810","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","East of England","115","[c]","27460","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","London","110","[c]","35610","31060"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","North East (England)","115","[c]","28100","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","North West (England)","240","[c]","29590","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","Scotland","125","[c]","26030","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","South East (England)","125","[c]","28030","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","South West (England)","80","[c]","26870","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","Wales","55","[c]","25740","21260"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","West Midlands (England)","100","[c]","27140","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","Yorkshire and The Humber","110","[c]","29520","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","East of England","30","[c]","52020","50400"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","London","170","[c]","49950","47130"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","North East (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","Yorkshire and The Humber","45","[c]","40430","30890"
"Leaver CS","2022","50-59","Declared non-disabled","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
