"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scottish Government","Operational Delivery","AO","Female","115","[c]","23270","23230"
"Leaver CS","2022","Scottish Government","Operational Delivery","AO","Male","100","[c]","24160","23780"
"Leaver CS","2022","Scottish Government","Operational Delivery","EO","Female","45","[c]","31480","30450"
"Leaver CS","2022","Scottish Government","Operational Delivery","EO","Male","115","[c]","33930","35000"
"Leaver CS","2022","Scottish Government","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Operational Delivery","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Operational Delivery","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Operational Delivery","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Operational Delivery","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Property","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Property","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Property","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Property","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Property","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Property","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Security","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Security","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Statistics","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Statistics","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","AA","Female","55","[c]","22290","22140"
"Leaver CS","2022","Scottish Government","Unknown","AA","Male","60","[c]","22740","22140"
"Leaver CS","2022","Scottish Government","Unknown","AO","Female","45","[c]","24990","24400"
"Leaver CS","2022","Scottish Government","Unknown","AO","Male","70","[c]","27010","25940"
"Leaver CS","2022","Scottish Government","Unknown","EO","Female","70","[c]","29230","28990"
"Leaver CS","2022","Scottish Government","Unknown","EO","Male","80","[c]","29620","29510"
"Leaver CS","2022","Scottish Government","Unknown","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","G6","Male","40","[c]","74860","75340"
"Leaver CS","2022","Scottish Government","Unknown","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","G7","Male","35","[c]","58630","62170"
"Leaver CS","2022","Scottish Government","Unknown","HEO","Female","60","[c]","34690","36130"
"Leaver CS","2022","Scottish Government","Unknown","HEO","Male","65","[c]","35450","36130"
"Leaver CS","2022","Scottish Government","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","SEO","Female","65","[c]","44160","44480"
"Leaver CS","2022","Scottish Government","Unknown","SEO","Male","70","[c]","45080","47250"
"Leaver CS","2022","The National Archives","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Property","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Property","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
