"Status","Year","Function_of_post","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Project Delivery","Policy","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","London","Heterosexual / straight","80","[c]","51860","45200"
"Leaver CS","2022","Project Delivery","Project Delivery","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Outside London","Heterosexual / straight","345","[c]","38730","37220"
"Leaver CS","2022","Project Delivery","Project Delivery","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Outside London","Undeclared","55","[c]","43000","40330"
"Leaver CS","2022","Project Delivery","Project Delivery","Outside London","Unknown","85","[c]","38590","37970"
"Leaver CS","2022","Project Delivery","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Outside London","Heterosexual / straight","170","[c]","36800","34720"
"Leaver CS","2022","Project Delivery","Science and Engineering","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","Outside London","Heterosexual / straight","60","[c]","21400","21880"
"Leaver CS","2022","Property","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","Outside London","Unknown","55","[c]","21580","21750"
"Leaver CS","2022","Property","Other","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Outside London","Heterosexual / straight","240","[c]","34370","33300"
"Leaver CS","2022","Property","Property","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Outside London","Unknown","75","[c]","29900","26000"
"Leaver CS","2022","Property","Property","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","London","Heterosexual / straight","40","[c]","30690","29170"
"Leaver CS","2022","Security","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Outside London","Heterosexual / straight","410","[c]","32010","28750"
"Leaver CS","2022","Security","Security","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Outside London","Undeclared","75","[c]","33710","39070"
"Leaver CS","2022","Security","Security","Outside London","Unknown","100","[c]","28890","25540"
"Leaver CS","2022","Security","Security","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
