"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","200","[c]","42600","40640"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","Undeclared","35","[c]","44190","40560"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","London","Unknown","55","[c]","40800","39430"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","100","[c]","35420","35320"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Outside London","Heterosexual / straight","55","[c]","39990","36740"
"Leaver Dept.","2022","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","30","[c]","38430","32010"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Outside London","Heterosexual / straight","105","[c]","24700","22570"
"Leaver Dept.","2022","Office of the Public Guardian","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Outside London","Heterosexual / straight","45","[c]","42230","40720"
"Leaver Dept.","2022","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","London","Heterosexual / straight","1990","[c]","43240","40070"
"Leaver Dept.","2022","Public Health England","London","LGBO","155","[c]","43380","38140"
"Leaver Dept.","2022","Public Health England","London","Undeclared","325","[c]","46350","40070"
"Leaver Dept.","2022","Public Health England","London","Unknown","495","[c]","54420","50370"
"Leaver Dept.","2022","Public Health England","Outside London","Heterosexual / straight","2465","[c]","39500","33330"
"Leaver Dept.","2022","Public Health England","Outside London","LGBO","165","[c]","35880","28590"
"Leaver Dept.","2022","Public Health England","Outside London","Undeclared","365","[c]","42290","36690"
"Leaver Dept.","2022","Public Health England","Outside London","Unknown","530","[c]","48270","40650"
"Leaver Dept.","2022","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Outside London","Heterosexual / straight","40","[c]","27550","25100"
"Leaver Dept.","2022","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Outside London","Unknown","35","[c]","26360","23110"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Outside London","Heterosexual / straight","40","[c]","31930","26000"
"Leaver Dept.","2022","The Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
