"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Unknown","Other","385","[c]","29030","22330"
"Leaver CS","2022","60-64","Unknown","Policy","55","[c]","59700","51120"
"Leaver CS","2022","60-64","Unknown","Project Delivery","15","[c]","49210","42390"
"Leaver CS","2022","60-64","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Science and Engineering","50","[c]","41460","36880"
"Leaver CS","2022","60-64","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","1195","[c]","43060","36130"
"Leaver CS","2022","60-64","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Commercial","25","[c]","37620","35900"
"Leaver CS","2022","65+","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Communications","15","[c]","41290","39070"
"Leaver CS","2022","65+","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Counter Fraud","70","[c]","27520","27570"
"Leaver CS","2022","65+","Counter Fraud","Legal","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Operational Delivery","15","[c]","26020","26840"
"Leaver CS","2022","65+","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Other","60","[c]","22430","21260"
"Leaver CS","2022","65+","Digital, Data & Technology","Digital, Data and Technology","90","[c]","36960","33300"
"Leaver CS","2022","65+","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Finance","40","[c]","33380","26930"
"Leaver CS","2022","65+","Finance","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Operational Delivery","15","[c]","23980","21300"
"Leaver CS","2022","65+","Human Resources","Human Resources","30","[c]","31500","32120"
"Leaver CS","2022","65+","Human Resources","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Legal","30","[c]","65450","64510"
"Leaver CS","2022","65+","Legal","Operational Delivery","20","[c]","27780","23990"
"Leaver CS","2022","65+","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Inspector of Education and Training","10","[c]","65440","75500"
"Leaver CS","2022","65+","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Knowledge and Information Management","25","[c]","32300","28460"
"Leaver CS","2022","65+","No function","Medicine","20","[c]","90010","85440"
"Leaver CS","2022","65+","No function","Operational Delivery","2140","[c]","26200","24250"
"Leaver CS","2022","65+","No function","Other","75","[c]","35110","27570"
"Leaver CS","2022","65+","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Planning Inspectors","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Policy","30","[c]","46300","41100"
"Leaver CS","2022","65+","No function","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Science and Engineering","65","[c]","47360","43630"
"Leaver CS","2022","65+","No function","Tax","10","[c]","39190","32190"
"Leaver CS","2022","65+","No function","Unknown","105","[c]","49610","46710"
"Leaver CS","2022","65+","No function","Veterinarian","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Other","35","[c]","27500","23480"
"Leaver CS","2022","65+","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Project Delivery","50","[c]","38440","38070"
"Leaver CS","2022","65+","Project Delivery","Science and Engineering","30","[c]","38580","37990"
"Leaver CS","2022","65+","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Operational Delivery","15","[c]","21090","20830"
"Leaver CS","2022","65+","Property","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Property","85","[c]","34440","33300"
"Leaver CS","2022","65+","Security","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Security","95","[c]","27420","24170"
"Leaver CS","2022","65+","Security","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Finance","45","[c]","35000","33300"
"Leaver CS","2022","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Intelligence Analysis","10","[c]","27560","27370"
"Leaver CS","2022","65+","Unknown","Medicine","25","[c]","53370","39030"
"Leaver CS","2022","65+","Unknown","Operational Delivery","215","[c]","27460","25630"
"Leaver CS","2022","65+","Unknown","Other","310","[c]","26750","22080"
"Leaver CS","2022","65+","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Policy","40","[c]","45890","37520"
"Leaver CS","2022","65+","Unknown","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Science and Engineering","50","[c]","31200","23500"
"Leaver CS","2022","65+","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","760","[c]","36910","31320"
"Leaver CS","2022","65+","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Operational Delivery","15","[c]","21310","22350"
"Leaver Dept.","2022","16-19","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Economics","75","[c]","34770","33210"
"Leaver Dept.","2022","20-29","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Operational Research","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Policy","25","[c]","40210","37380"
"Leaver Dept.","2022","20-29","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Social Research","30","[c]","35350","34360"
"Leaver Dept.","2022","20-29","Analysis","Statistics","50","[c]","36600","33370"
"Leaver Dept.","2022","20-29","Analysis","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Commercial","80","[c]","32020","32620"
"Leaver Dept.","2022","20-29","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Communications","95","[c]","32460","31600"
"Leaver Dept.","2022","20-29","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Unknown","20","[c]","33430","34550"
"Leaver Dept.","2022","20-29","Counter Fraud","Counter Fraud","25","[c]","28430","27570"
"Leaver Dept.","2022","20-29","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Other","20","[c]","21890","21260"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","145","[c]","33690","32760"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Unknown","20","[c]","34610","34550"
"Leaver Dept.","2022","20-29","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Finance","105","[c]","33550","30990"
"Leaver Dept.","2022","20-29","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Operational Delivery","25","[c]","22180","21300"
"Leaver Dept.","2022","20-29","Human Resources","Human Resources","170","[c]","30650","28970"
"Leaver Dept.","2022","20-29","Human Resources","Operational Delivery","15","[c]","28370","27570"
"Leaver Dept.","2022","20-29","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Unknown","40","[c]","28660","28000"
"Leaver Dept.","2022","20-29","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Operational Delivery","35","[c]","24130","23770"
"Leaver Dept.","2022","20-29","Legal","Other","20","[c]","27640","27350"
"Leaver Dept.","2022","20-29","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","International Trade","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Knowledge and Information Management","25","[c]","32050","28870"
"Leaver Dept.","2022","20-29","No function","Medicine","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Operational Delivery","2130","[c]","27590","27570"
"Leaver Dept.","2022","20-29","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Other","145","[c]","27680","27570"
"Leaver Dept.","2022","20-29","No function","Planning","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Policy","780","[c]","37000","34020"
"Leaver Dept.","2022","20-29","No function","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Science and Engineering","465","[c]","28830","28590"
"Leaver Dept.","2022","20-29","No function","Unknown","920","[c]","35000","32000"
"Leaver Dept.","2022","20-29","Project Delivery","Commercial","15","[c]","27860","29550"
"Leaver Dept.","2022","20-29","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Other","10","[c]","22930","22970"
"Leaver Dept.","2022","20-29","Project Delivery","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Project Delivery","105","[c]","31680","29420"
"Leaver Dept.","2022","20-29","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Science and Engineering","35","[c]","26270","27540"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","5","[c]","[c]","[c]"
