"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Property","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Other","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Economics","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
