"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","North East (England)","Female","35","[c]","22040","22010"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","North East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","Female","45","[c]","21450","22040"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Other","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","Female","185","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","Male","135","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East of England","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East of England","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","London","Female","230","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","London","Male","220","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North East (England)","Female","510","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North East (England)","Male","280","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North West (England)","Female","425","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North West (England)","Male","365","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Scotland","Female","460","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Scotland","Male","310","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","South East (England)","Female","100","[c]","[c]","[c]"
