"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Project Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Commercial","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Communications","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Digital, Data and Technology","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Digital, Data and Technology","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Digital, Data and Technology","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Digital, Data and Technology","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Finance","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Finance","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Operational Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Operational Delivery","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Operational Delivery","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Policy","London","Female","90","[c]","48810","45390"
"Leaver Dept.","2022","Department for Education","Policy","London","Male","50","[c]","48300","41280"
"Leaver Dept.","2022","Department for Education","Policy","Outside London","Female","70","[c]","38810","36640"
"Leaver Dept.","2022","Department for Education","Policy","Outside London","Male","35","[c]","38360","36500"
"Leaver Dept.","2022","Department for Education","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Property","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Property","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Property","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Communications","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","Female","60","[c]","25140","21300"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","Male","35","[c]","24330","21300"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Other","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Policy","London","Female","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Policy","London","Male","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Communications","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Economics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
