"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Crown Office and Procurator Fiscal Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","EO","Heterosexual / straight","65","[c]","22530","21250"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","HEO","Heterosexual / straight","90","[c]","29390","29550"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","SEO","Heterosexual / straight","75","[c]","39550","39980"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Heterosexual / straight","30","[c]","65920","64990"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Heterosexual / straight","90","[c]","53470","53600"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Heterosexual / straight","85","[c]","32880","33570"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Heterosexual / straight","55","[c]","40050","40050"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","40","[c]","53660","52270"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","60","[c]","35190","34020"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","HEO","Undeclared","[c]","[c]","[c]","[c]"
