"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Transport","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","SEO/HEO","Male","30","[c]","39310","38850"
"Leaver CS","2022","Department for Transport","Finance","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Knowledge and Information Management","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Medicine","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Medicine","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Delivery","AA/AO","Female","260","[c]","21070","21840"
"Leaver CS","2022","Department for Transport","Operational Delivery","AA/AO","Male","190","[c]","22750","21840"
"Leaver CS","2022","Department for Transport","Operational Delivery","EO","Female","70","[c]","27130","26740"
"Leaver CS","2022","Department for Transport","Operational Delivery","EO","Male","225","[c]","27740","26780"
"Leaver CS","2022","Department for Transport","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Delivery","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Delivery","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Delivery","SEO/HEO","Male","45","[c]","39620","34800"
"Leaver CS","2022","Department for Transport","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","G6/G7","Male","45","[c]","61690","58600"
"Leaver CS","2022","Department for Transport","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","SEO/HEO","Female","45","[c]","37770","35060"
"Leaver CS","2022","Department for Transport","Unknown","SEO/HEO","Male","55","[c]","39500","40750"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","AA/AO","Female","45","[c]","21850","21260"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","EO","Female","65","[c]","27900","27570"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","EO","Male","55","[c]","27900","27570"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","G6/G7","Male","70","[c]","60110","59590"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","SEO/HEO","Female","30","[c]","37650","37930"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","SEO/HEO","Male","60","[c]","39370","39280"
"Leaver CS","2022","Department for Work and Pensions","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Finance","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Finance","EO","Female","[c]","[c]","[c]","[c]"
