"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Inspector of Education and Training","Inner London - East","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - East","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - West and North West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - West and North West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Southern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Southern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Tees Valley and Durham","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Tees Valley and Durham","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Anglia","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Anglia","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Anglia","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Anglia","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Anglia","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Greater Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Greater Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - East","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - East","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - East","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - East","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Kent","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Kent","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Kent","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Kent","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Kent","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Kent","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Kent","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Merseyside","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Merseyside","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - South","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - South","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - South","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - South","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - South","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - West and North West","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - West and North West","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - West and North West","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - West and North West","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - West and North West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - West and North West","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - West and North West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - West and North West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
