"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Black","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Ministry of Justice","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Cabinet Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Department for Work and Pensions","30","[c]","29690","27570"
"Leaver Dept.","2022","30-39","Mixed","Department of Health and Social Care","60","[c]","42560","40070"
"Leaver Dept.","2022","30-39","Mixed","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","HM Revenue and Customs","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Home Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Ministry of Justice","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Cabinet Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Cabinet Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Education","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Work and Pensions","30","[c]","29200","27570"
"Leaver Dept.","2022","30-39","Undeclared","Department of Health and Social Care","100","[c]","40130","38200"
"Leaver Dept.","2022","30-39","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","HM Revenue and Customs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Home Office","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Ministry of Defence","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Ministry of Justice","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","UK Statistics Authority","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Attorney General's Departments","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Cabinet Office","220","[c]","43790","34550"
"Leaver Dept.","2022","30-39","Unknown","Charity Commission","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","50","[c]","37970","35430"
"Leaver Dept.","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for Education","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for International Trade","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for Transport","50","[c]","37230","31370"
"Leaver Dept.","2022","30-39","Unknown","Department for Work and Pensions","100","[c]","30950","27570"
"Leaver Dept.","2022","30-39","Unknown","Department of Health and Social Care","265","[c]","42460","40650"
"Leaver Dept.","2022","30-39","Unknown","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","60","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","HM Revenue and Customs","140","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Home Office","50","[c]","34320","28650"
"Leaver Dept.","2022","30-39","Unknown","Ministry of Defence","35","[c]","37030","37000"
"Leaver Dept.","2022","30-39","Unknown","Ministry of Justice","80","[c]","31620","28310"
"Leaver Dept.","2022","30-39","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scottish Government","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Welsh Government","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Attorney General's Departments","45","[c]","43550","45200"
"Leaver Dept.","2022","30-39","White","Cabinet Office","275","[c]","48440","54540"
"Leaver Dept.","2022","30-39","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Charity Commission","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Department for Business, Energy and Industrial Strategy","150","[c]","47310","52410"
"Leaver Dept.","2022","30-39","White","Department for Digital, Culture, Media and Sport","55","[c]","51050","52190"
"Leaver Dept.","2022","30-39","White","Department for Education","105","[c]","45560","45690"
"Leaver Dept.","2022","30-39","White","Department for Environment, Food and Rural Affairs","100","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Department for International Trade","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Department for Levelling Up, Housing and Communities","65","[c]","44100","40360"
"Leaver Dept.","2022","30-39","White","Department for Transport","125","[c]","36310","35060"
"Leaver Dept.","2022","30-39","White","Department for Work and Pensions","505","[c]","28950","27570"
"Leaver Dept.","2022","30-39","White","Department of Health and Social Care","1010","[c]","39560","37450"
"Leaver Dept.","2022","30-39","White","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Foreign, Commonwealth and Development Office","80","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","HM Revenue and Customs","215","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","HM Treasury","60","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Home Office","310","[c]","36800","30820"
"Leaver Dept.","2022","30-39","White","Ministry of Defence","225","[c]","36100","35030"
"Leaver Dept.","2022","30-39","White","Ministry of Justice","290","[c]","32170","30450"
"Leaver Dept.","2022","30-39","White","National Crime Agency","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Office for Standards in Education, Children's Services and Skills","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Office of Gas and Electricity Markets","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Scottish Government","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","UK Statistics Authority","45","[c]","35210","32540"
"Leaver Dept.","2022","30-39","White","Welsh Government","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Cabinet Office","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Department for Education","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
