"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Project Delivery","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Devon","110","105","23200","22010"
"In post","2022","Unknown","Property","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","East Wales","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Tees Valley and Durham","155","150","22970","22010"
"In post","2022","Unknown","Property","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Other","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Other","Eastern Scotland","115","110","31980","31270"
"In post","2022","Unknown","Property","Other","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Other","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Other","Highlands and Islands","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Other","North Eastern Scotland","20","20","[c]","[c]"
"In post","2022","Unknown","Property","Other","Outer London - West and North West","25","20","[c]","[c]"
"In post","2022","Unknown","Property","Other","Southern Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Other","West Central Scotland","70","65","30290","29900"
"In post","2022","Unknown","Property","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Policy","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Policy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Policy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Project Delivery","Inner London - West","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Property","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Property","Berkshire, Buckinghamshire and Oxfordshire","40","35","29670","26670"
"In post","2022","Unknown","Property","Property","Cheshire","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Property","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Property","Derbyshire and Nottinghamshire","50","50","38110","33370"
"In post","2022","Unknown","Property","Property","Devon","25","20","[c]","[c]"
"In post","2022","Unknown","Property","Property","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Property","East Anglia","65","65","30880","28100"
"In post","2022","Unknown","Property","Property","East Wales","25","25","[c]","[c]"
"In post","2022","Unknown","Property","Property","East Yorkshire and Northern Lincolnshire","15","10","[c]","[c]"
"In post","2022","Unknown","Property","Property","Eastern Scotland","40","40","36650","35980"
"In post","2022","Unknown","Property","Property","Essex","25","25","[c]","[c]"
"In post","2022","Unknown","Property","Property","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","35660","33300"
"In post","2022","Unknown","Property","Property","Greater Manchester","55","55","34310","29360"
"In post","2022","Unknown","Property","Property","Hampshire and Isle of Wight","50","45","31570","26350"
"In post","2022","Unknown","Property","Property","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Property","Highlands and Islands","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Property","Inner London - East","45","45","42520","39890"
"In post","2022","Unknown","Property","Property","Inner London - West","75","75","45560","41750"
"In post","2022","Unknown","Property","Property","Kent","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Property","Lancashire","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Property","Leicestershire, Rutland and Northamptonshire","35","35","22650","19010"
"In post","2022","Unknown","Property","Property","Lincolnshire","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Property","Merseyside","35","35","28920","26850"
"In post","2022","Unknown","Property","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Property","North Yorkshire","20","20","[c]","[c]"
"In post","2022","Unknown","Property","Property","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Property","Northumberland, and Tyne and Wear","50","45","29830","26880"
"In post","2022","Unknown","Property","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Property","Outer London - South","60","55","37690","35250"
"In post","2022","Unknown","Property","Property","Outer London - West and North West","45","45","34520","30600"
"In post","2022","Unknown","Property","Property","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Property","Shropshire and Staffordshire","20","20","[c]","[c]"
"In post","2022","Unknown","Property","Property","South Yorkshire","30","30","31860","25000"
"In post","2022","Unknown","Property","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Property","Surrey, East and West Sussex","20","15","[c]","[c]"
"In post","2022","Unknown","Property","Property","Tees Valley and Durham","30","30","[c]","[c]"
"In post","2022","Unknown","Property","Property","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Property","West Central Scotland","20","20","[c]","[c]"
"In post","2022","Unknown","Property","Property","West Midlands","65","60","34680","29360"
"In post","2022","Unknown","Property","Property","West Wales and The Valleys","20","20","[c]","[c]"
"In post","2022","Unknown","Property","Property","West Yorkshire","60","55","36280","31900"
"In post","2022","Unknown","Property","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Intelligence Analysis","East Anglia","30","30","32910","33000"
"In post","2022","Unknown","Security","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Intelligence Analysis","Inner London - West","70","65","44470","44500"
"In post","2022","Unknown","Security","Intelligence Analysis","Lincolnshire","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Intelligence Analysis","Outer London - West and North West","30","30","29780","28700"
"In post","2022","Unknown","Security","Intelligence Analysis","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Knowledge and Information Management","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Knowledge and Information Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Other","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Security","Bedfordshire and Hertfordshire","25","25","[c]","[c]"
"In post","2022","Unknown","Security","Security","Berkshire, Buckinghamshire and Oxfordshire","225","225","32970","28750"
"In post","2022","Unknown","Security","Security","Cheshire","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Security","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Security","Cumbria","25","25","[c]","[c]"
"In post","2022","Unknown","Security","Security","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2022","Unknown","Security","Security","Devon","130","125","29760","26750"
"In post","2022","Unknown","Security","Security","Dorset and Somerset","20","15","[c]","[c]"
"In post","2022","Unknown","Security","Security","East Anglia","70","70","35620","39070"
"In post","2022","Unknown","Security","Security","East Wales","35","35","35120","33000"
"In post","2022","Unknown","Security","Security","East Yorkshire and Northern Lincolnshire","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Security","Eastern Scotland","20","20","[c]","[c]"
"In post","2022","Unknown","Security","Security","Essex","20","20","[c]","[c]"
"In post","2022","Unknown","Security","Security","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","30450","25340"
