"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Finance","AO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Finance","G7","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Finance","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Finance","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Operational Delivery","AO","140","125","21480","21300"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Operational Delivery","EO","105","90","26010","25940"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Operational Delivery","G7","10","10","52000","53620"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Operational Delivery","HEO","45","40","31100","31040"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Operational Delivery","SEO","30","25","40770","40020"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Other","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Other","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Policy","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Policy","AO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Policy","EO","15","10","28410","28170"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Policy","G6","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Policy","G7","25","25","57320","57520"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Policy","HEO","20","20","31700","30380"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Policy","SCS level","10","10","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Policy","SEO","20","20","40070","40660"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Project Delivery","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Property","EO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Property","G7","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Science and Engineering","AO","15","10","23470","24370"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Science and Engineering","EO","20","15","27280","27720"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Science and Engineering","G7","10","10","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Science and Engineering","HEO","15","15","31840","31810"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO","15","15","41430","40600"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Veterinarian","G7","10","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Veterinarian","SEO","10","10","46680","50290"
"In post","2022","60-64","Department for International Trade","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","International Trade","G6","15","15","66380","66480"
"In post","2022","60-64","Department for International Trade","International Trade","G7","10","10","55990","56400"
"In post","2022","60-64","Department for International Trade","International Trade","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Department for International Trade","International Trade","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","Department for International Trade","International Trade","SEO","10","5","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Operational Delivery","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Other","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Security","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Operational Delivery","AO","15","15","23730","22560"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Operational Delivery","EO","5","5","[c]","[c]"
