"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Human Resources","Heterosexual / straight","105","[c]","38060","35000"
"New entrant CS","2022","50-59","White","Human Resources","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Legal","Heterosexual / straight","45","[c]","49390","50500"
"New entrant CS","2022","50-59","White","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","No function","Heterosexual / straight","3075","[c]","29630","27130"
"New entrant CS","2022","50-59","White","No function","LGBO","160","[c]","32030","27570"
"New entrant CS","2022","50-59","White","No function","Undeclared","140","[c]","30190","27570"
"New entrant CS","2022","50-59","White","No function","Unknown","45","[c]","30970","28180"
"New entrant CS","2022","50-59","White","Project Delivery","Heterosexual / straight","205","[c]","43580","40000"
"New entrant CS","2022","50-59","White","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Property","Heterosexual / straight","95","[c]","36920","33000"
"New entrant CS","2022","50-59","White","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Property","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Security","Heterosexual / straight","100","[c]","30990","26350"
"New entrant CS","2022","50-59","White","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Heterosexual / straight","630","[c]","33740","27570"
"New entrant CS","2022","50-59","White","Unknown","LGBO","30","[c]","32730","27400"
"New entrant CS","2022","50-59","White","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Unknown","75","[c]","31710","29000"
"New entrant CS","2022","60-64","Asian","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","No function","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Digital, Data & Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","No function","Heterosexual / straight","85","[c]","32980","32020"
"New entrant CS","2022","60-64","Black","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","No function","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
