"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Companies House","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Companies House","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Commercial Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Commercial Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Prosecution Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Prosecution Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Defence Science and Technology Laboratory","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Defence Science and Technology Laboratory","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Transport (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Transport (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Licensing Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Licensing Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Internal Audit Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Internal Audit Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Internal Audit Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Internal Audit Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Legal Department","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Legal Department","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Legal Department","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Legal Department","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Health and Safety Executive","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Health and Safety Executive","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Revenue and Customs (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Revenue and Customs (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Ministry of Defence (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Ministry of Defence (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Ministry of Defence (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Ministry of Defence (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Ministry of Defence (excl. agencies)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Ministry of Defence (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","National Crime Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
