"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Heterosexual / straight","65","[c]","38240","31060"
"Leaver Dept.","2022","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Heterosexual / straight","45","[c]","37010","30750"
"Leaver Dept.","2022","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","40","[c]","29420","29250"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Heterosexual / straight","1125","[c]","45630","40070"
"Leaver Dept.","2022","Lambeth","LGBO","105","[c]","44030","40070"
"Leaver Dept.","2022","Lambeth","Undeclared","200","[c]","47590","40560"
"Leaver Dept.","2022","Lambeth","Unknown","215","[c]","55490","52610"
"Leaver Dept.","2022","Lancaster and Wyre","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Heterosexual / straight","485","[c]","36630","31370"
"Leaver Dept.","2022","Leeds","LGBO","40","[c]","35050","29310"
"Leaver Dept.","2022","Leeds","Undeclared","305","[c]","38290","32230"
"Leaver Dept.","2022","Leeds","Unknown","175","[c]","36580","32000"
"Leaver Dept.","2022","Leicester","Heterosexual / straight","35","[c]","24720","21260"
"Leaver Dept.","2022","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Heterosexual / straight","150","[c]","45110","40070"
"Leaver Dept.","2022","Lewisham and Southwark","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Unknown","55","[c]","55230","54540"
"Leaver Dept.","2022","Lincolnshire CC","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Heterosexual / straight","280","[c]","30150","25310"
"Leaver Dept.","2022","Liverpool","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Unknown","105","[c]","33850","27730"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Heterosexual / straight","450","[c]","34250","27610"
"Leaver Dept.","2022","Manchester","LGBO","45","[c]","36610","28870"
"Leaver Dept.","2022","Manchester","Undeclared","55","[c]","33470","27900"
"Leaver Dept.","2022","Manchester","Unknown","145","[c]","33130","28000"
"Leaver Dept.","2022","Medway","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Heterosexual / straight","45","[c]","47130","40000"
"Leaver Dept.","2022","Mid Kent","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Heterosexual / straight","65","[c]","35660","30290"
"Leaver Dept.","2022","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Heterosexual / straight","100","[c]","36370","31500"
"Leaver Dept.","2022","Monmouthshire and Newport","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Unknown","70","[c]","33060","29540"
"Leaver Dept.","2022","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Heterosexual / straight","40","[c]","25180","27570"
"Leaver Dept.","2022","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Heterosexual / straight","35","[c]","35410","27120"
"Leaver Dept.","2022","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Heterosexual / straight","230","[c]","33240","28590"
"Leaver Dept.","2022","Nottingham","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Undeclared","30","[c]","32350","31380"
"Leaver Dept.","2022","Nottingham","Unknown","120","[c]","37780","31040"
"Leaver Dept.","2022","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Heterosexual / straight","205","[c]","40520","38200"
"Leaver Dept.","2022","Oxfordshire CC","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Undeclared","35","[c]","50570","40560"
"Leaver Dept.","2022","Oxfordshire CC","Unknown","80","[c]","48300","50730"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Heterosexual / straight","35","[c]","31910","31990"
"Leaver Dept.","2022","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Heterosexual / straight","35","[c]","30030","31060"
"Leaver Dept.","2022","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Heterosexual / straight","115","[c]","29680","27570"
"Leaver Dept.","2022","Sefton","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","Heterosexual / straight","180","[c]","37880","35380"
"Leaver Dept.","2022","Sheffield","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","Unknown","40","[c]","38880","34140"
"Leaver Dept.","2022","Shropshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","Heterosexual / straight","40","[c]","28130","25310"
"Leaver Dept.","2022","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Heterosexual / straight","85","[c]","37990","29540"
"Leaver Dept.","2022","South Hampshire","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Heterosexual / straight","60","[c]","39050","38500"
"Leaver Dept.","2022","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
