"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","HEO","Female","35","[c]","33080","32930"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","HEO","Male","35","[c]","32570","32160"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","Female","40","[c]","21720","21300"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","Female","40","[c]","27020","27570"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","Male","35","[c]","27080","27570"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","AA","Female","70","[c]","19660","19100"
"Leaver Dept.","2022","Declared non-disabled","White","AA","Male","45","[c]","19710","19100"
"Leaver Dept.","2022","Declared non-disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","AO","Female","890","[c]","21380","21260"
"Leaver Dept.","2022","Declared non-disabled","White","AO","Male","525","[c]","21590","21260"
"Leaver Dept.","2022","Declared non-disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","EO","Female","1400","[c]","26610","27570"
"Leaver Dept.","2022","Declared non-disabled","White","EO","Male","925","[c]","26690","27500"
"Leaver Dept.","2022","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","G6","Female","340","[c]","68650","66440"
"Leaver Dept.","2022","Declared non-disabled","White","G6","Male","285","[c]","68240","66310"
"Leaver Dept.","2022","Declared non-disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","G7","Female","905","[c]","53610","53380"
"Leaver Dept.","2022","Declared non-disabled","White","G7","Male","690","[c]","54040","53830"
"Leaver Dept.","2022","Declared non-disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","HEO","Female","1295","[c]","32110","32310"
"Leaver Dept.","2022","Declared non-disabled","White","HEO","Male","855","[c]","32720","32330"
"Leaver Dept.","2022","Declared non-disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","SCS level","Female","200","[c]","94990","93000"
"Leaver Dept.","2022","Declared non-disabled","White","SCS level","Male","195","[c]","94880","92500"
"Leaver Dept.","2022","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","SEO","Female","1030","[c]","39810","40060"
"Leaver Dept.","2022","Declared non-disabled","White","SEO","Male","625","[c]","40440","40360"
"Leaver Dept.","2022","Declared non-disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
