"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Digital, Data and Technology","35","[c]","38210","31990"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Finance","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","Human Resources","45","[c]","42490","37010"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Medicine","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Operational Delivery","475","[c]","31470","27570"
"Leaver Dept.","2022","Declared disabled","White","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Other","35","[c]","30860","27570"
"Leaver Dept.","2022","Declared disabled","White","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Policy","115","[c]","44550","39600"
"Leaver Dept.","2022","Declared disabled","White","No function","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Science and Engineering","100","[c]","36080","32970"
"Leaver Dept.","2022","Declared disabled","White","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Unknown","100","[c]","40790","34710"
"Leaver Dept.","2022","Declared disabled","White","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Project Delivery","35","[c]","37420","33970"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Science and Engineering","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Operational Delivery","35","[c]","27410","24890"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Other","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Unknown","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","Operational Research","[c]","[c]","[c]","[c]"
