"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","AO","Female","50","[c]","21740","21260"
"Leaver Dept.","2022","Undeclared","No function","AO","Male","35","[c]","21220","21260"
"Leaver Dept.","2022","Undeclared","No function","EO","Female","90","[c]","27250","27570"
"Leaver Dept.","2022","Undeclared","No function","EO","Male","55","[c]","27150","27570"
"Leaver Dept.","2022","Undeclared","No function","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","HEO","Female","65","[c]","32640","32980"
"Leaver Dept.","2022","Undeclared","No function","HEO","Male","55","[c]","32150","32350"
"Leaver Dept.","2022","Undeclared","No function","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","SEO","Female","40","[c]","40160","40070"
"Leaver Dept.","2022","Undeclared","No function","SEO","Male","40","[c]","40860","40280"
"Leaver Dept.","2022","Undeclared","No function","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","EO","Female","[c]","[c]","[c]","[c]"
