"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Cabinet Office","Unknown","Female","295","[c]","47560","49700"
"Leaver Dept.","2022","30-39","Cabinet Office","Unknown","Male","260","[c]","45580","40600"
"Leaver Dept.","2022","30-39","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Policy","Female","60","[c]","47280","52080"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Policy","Male","80","[c]","49610","53380"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Policy","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Policy","Male","35","[c]","51240","52270"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Finance","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Policy","Female","50","[c]","45180","43090"
"Leaver Dept.","2022","30-39","Department for Education","Policy","Male","30","[c]","45410","40300"
"Leaver Dept.","2022","30-39","Department for Education","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Policy","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Policy","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","International Trade","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","International Trade","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Operational Delivery","Male","[c]","[c]","[c]","[c]"
