"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Mixed","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Female","Heterosexual / straight","50","[c]","40670","40770"
"Leaver Dept.","2022","Mixed","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Male","Undeclared","35","[c]","22390","21260"
"Leaver Dept.","2022","Undeclared","AO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Female","Heterosexual / straight","35","[c]","27260","26880"
"Leaver Dept.","2022","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Female","Undeclared","30","[c]","27190","27570"
"Leaver Dept.","2022","Undeclared","EO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","Undeclared","45","[c]","26460","27570"
"Leaver Dept.","2022","Undeclared","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Female","Undeclared","50","[c]","54360","53490"
"Leaver Dept.","2022","Undeclared","G7","Female","Unknown","50","[c]","53050","52610"
"Leaver Dept.","2022","Undeclared","G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Male","Undeclared","45","[c]","54280","53830"
"Leaver Dept.","2022","Undeclared","G7","Male","Unknown","40","[c]","54350","54230"
"Leaver Dept.","2022","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Female","Undeclared","45","[c]","32600","32330"
"Leaver Dept.","2022","Undeclared","HEO","Female","Unknown","55","[c]","32740","33250"
"Leaver Dept.","2022","Undeclared","HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Male","Undeclared","70","[c]","32970","32640"
"Leaver Dept.","2022","Undeclared","HEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO","Female","Undeclared","50","[c]","40130","40070"
"Leaver Dept.","2022","Undeclared","SEO","Female","Unknown","40","[c]","39050","38780"
