"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Office and Procurator Fiscal Service","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Office and Procurator Fiscal Service","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Electronics and Components Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Electronics and Components Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","South West (England)","Female","45","[c]","33140","32090"
"Leaver CS","2022","30-39","Defence Equipment and Support","South West (England)","Male","75","[c]","36120","37250"
"Leaver CS","2022","30-39","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Science and Technology Laboratory","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Science and Technology Laboratory","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Science and Technology Laboratory","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Science and Technology Laboratory","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","35","[c]","47070","47800"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","60","[c]","50400","53380"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
