"Status","Year","Disability","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","Heterosexual / straight","45","[c]","34860","32400"
"Leaver CS","2022","Unknown","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
