"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","Female","50","[c]","37460","33460"
"New entrant CS","2022","60-64","Unknown","London","Male","50","[c]","41230","37760"
"New entrant CS","2022","60-64","Unknown","Outside London","Female","265","[c]","26760","24800"
"New entrant CS","2022","60-64","Unknown","Outside London","Male","280","[c]","30090","28200"
"New entrant CS","2022","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","London","Female","45","[c]","45350","40540"
"New entrant CS","2022","60-64","White","London","Male","45","[c]","47610","36270"
"New entrant CS","2022","60-64","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Outside London","Female","570","[c]","26920","23900"
"New entrant CS","2022","60-64","White","Outside London","Male","470","[c]","30810","27570"
"New entrant CS","2022","60-64","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Outside London","Female","65","[c]","27770","27280"
"New entrant CS","2022","65+","Unknown","Outside London","Male","110","[c]","29620","27230"
"New entrant CS","2022","65+","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Outside London","Female","125","[c]","30100","25560"
"New entrant CS","2022","65+","White","Outside London","Male","150","[c]","32050","28200"
"New entrant CS","2022","65+","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
