"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Heterosexual / straight","190","[c]","29930","27570"
"Leaver Dept.","2022","Undeclared","Operational Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Undeclared","120","[c]","33060","28410"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Heterosexual / straight","45","[c]","41330","37370"
"Leaver Dept.","2022","Undeclared","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Undeclared","50","[c]","47770","44850"
"Leaver Dept.","2022","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Heterosexual / straight","40","[c]","38920","35590"
"Leaver Dept.","2022","Undeclared","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Undeclared","35","[c]","45050","40600"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Undeclared","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Undeclared","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","45","[c]","42010","37910"
"Leaver Dept.","2022","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Heterosexual / straight","45","[c]","43490","39860"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Undeclared","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Unknown","95","[c]","41030","37910"
"Leaver Dept.","2022","Unknown","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Undeclared","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Unknown","45","[c]","44350","38880"
"Leaver Dept.","2022","Unknown","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Heterosexual / straight","50","[c]","38410","31420"
"Leaver Dept.","2022","Unknown","Human Resources","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Unknown","40","[c]","38560","32860"
"Leaver Dept.","2022","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Unknown","45","[c]","44910","44540"
"Leaver Dept.","2022","Unknown","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Unknown","30","[c]","61280","61180"
"Leaver Dept.","2022","Unknown","Medicine","Heterosexual / straight","35","[c]","101250","107490"
"Leaver Dept.","2022","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Unknown","65","[c]","116450","117260"
"Leaver Dept.","2022","Unknown","Operational Delivery","Heterosexual / straight","375","[c]","38020","30570"
"Leaver Dept.","2022","Unknown","Operational Delivery","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Undeclared","155","[c]","39710","38940"
"Leaver Dept.","2022","Unknown","Operational Delivery","Unknown","970","[c]","34990","27620"
"Leaver Dept.","2022","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Unknown","90","[c]","35420","30700"
"Leaver Dept.","2022","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Heterosexual / straight","160","[c]","39550","37510"
"Leaver Dept.","2022","Unknown","Policy","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Undeclared","335","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Unknown","270","[c]","44360","40050"
"Leaver Dept.","2022","Unknown","Project Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Unknown","45","[c]","42110","40290"
"Leaver Dept.","2022","Unknown","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Heterosexual / straight","230","[c]","44860","41580"
"Leaver Dept.","2022","Unknown","Science and Engineering","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Undeclared","105","[c]","46300","42370"
"Leaver Dept.","2022","Unknown","Science and Engineering","Unknown","395","[c]","45280","41680"
"Leaver Dept.","2022","Unknown","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","170","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","1610","[c]","37960","32000"
"Leaver Dept.","2022","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Heterosexual / straight","35","[c]","30120","27670"
"New entrant CS","2022","Declared disabled","Commercial","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Heterosexual / straight","70","[c]","26400","25110"
"New entrant CS","2022","Declared disabled","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Heterosexual / straight","115","[c]","36790","33080"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","LGBO","30","[c]","36470","35900"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Heterosexual / straight","45","[c]","35730","31090"
"New entrant CS","2022","Declared disabled","Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
