"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Legal","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Animal and Plant Health Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Animal and Plant Health Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Defence Equipment and Support","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Defence Equipment and Support","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Education (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Transport (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Transport (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Work and Pensions (excl. agencies)","Female","125","[c]","25460","27570"
"Leaver CS","2022","Undeclared","No function","Department for Work and Pensions (excl. agencies)","Male","100","[c]","25200","27570"
"Leaver CS","2022","Undeclared","No function","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Driver and Vehicle Licensing Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Driver and Vehicle Licensing Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Driver and Vehicle Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Driver and Vehicle Standards Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Food Standards Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Health and Safety Executive","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Courts and Tribunals Service","Female","60","[c]","23740","20970"
"Leaver CS","2022","Undeclared","No function","HM Courts and Tribunals Service","Male","35","[c]","23120","20970"
"Leaver CS","2022","Undeclared","No function","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Land Registry","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Prison and Probation Service","Female","255","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Prison and Probation Service","Male","380","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Revenue and Customs (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Treasury (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Treasury (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Legal Aid Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Maritime and Coastguard Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Ministry of Justice (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Ministry of Justice (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Public Health England","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Public Health England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","UK Health Security Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","UK Statistics Authority","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","UK Statistics Authority","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
