"Status","Year","Disability","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Outside London","AA/AO","930","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Outside London","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Unknown","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","London","EO","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","1030","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","EO","230","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","140","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","London","EO","60","[c]","29100","28650"
"Leaver CS","2022","Unknown","Home Office","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","London","SEO/HEO","80","[c]","38640","37880"
"Leaver CS","2022","Unknown","Home Office","Outside London","AA/AO","55","[c]","21670","21680"
"Leaver CS","2022","Unknown","Home Office","Outside London","EO","80","[c]","25280","24880"
"Leaver CS","2022","Unknown","Home Office","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal Aid Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal Aid Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal Aid Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","Outside London","AA/AO","30","[c]","23660","21840"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","45","[c]","36860","33480"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Outside London","AA/AO","330","[c]","24690","21380"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Outside London","EO","105","[c]","28210","27840"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","95","[c]","38010","36460"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","35","[c]","40830","40580"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","London","SEO/HEO","30","[c]","37880","36800"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Outside London","EO","70","[c]","32700","32770"
"Leaver CS","2022","Unknown","National Crime Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Outside London","SEO/HEO","55","[c]","43590","44320"
"Leaver CS","2022","Unknown","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Records of Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Records of Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Records of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Records of Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Public Guardian","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Public Guardian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Public Guardian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Scottish Charity Regulator","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Scottish Charity Regulator","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectorate","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Public Health England","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Public Health England","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Public Health England","London","G6/G7","45","[c]","57530","56950"
"Leaver CS","2022","Unknown","Public Health England","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Public Health England","London","SEO/HEO","40","[c]","37280","37700"
"Leaver CS","2022","Unknown","Public Health England","Outside London","AA/AO","10","[c]","[c]","[c]"
