"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Internal Audit","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Attorney General's Departments","East of England","10","5","50350","55610"
"In post","2022","65+","Legal","Attorney General's Departments","London","75","60","51140","58970"
"In post","2022","65+","Legal","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Attorney General's Departments","North West (England)","15","10","42480","45050"
"In post","2022","65+","Legal","Attorney General's Departments","South East (England)","10","10","51950","62140"
"In post","2022","65+","Legal","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Attorney General's Departments","Wales","10","5","43710","55610"
"In post","2022","65+","Legal","Attorney General's Departments","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","65+","Legal","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Foreign, Commonwealth and Development Office","London","10","5","55200","61680"
"In post","2022","65+","Legal","Foreign, Commonwealth and Development Office","South East (England)","20","10","56240","56760"
"In post","2022","65+","Legal","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","HM Revenue and Customs","London","10","10","57010","70450"
"In post","2022","65+","Legal","HM Revenue and Customs","North West (England)","10","5","30230","26820"
"In post","2022","65+","Legal","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Scottish Government","Scotland","10","5","[c]","[c]"
"In post","2022","65+","Legal","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Cabinet Office","London","25","20","46310","29550"
"In post","2022","65+","No function","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","East of England","5","5","[c]","[c]"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","London","60","55","44270","40140"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","North West (England)","10","5","[c]","[c]"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","Scotland","10","5","[c]","[c]"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","South East (England)","5","5","[c]","[c]"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","Wales","40","30","28910","22740"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","10","5","[c]","[c]"
"In post","2022","65+","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Education","London","10","10","40170","43410"
"In post","2022","65+","No function","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Education","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","65+","No function","Department for Education","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2022","65+","No function","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Environment, Food and Rural Affairs","London","35","30","33060","29040"
"In post","2022","65+","No function","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Environment, Food and Rural Affairs","North West (England)","10","5","[c]","[c]"
"In post","2022","65+","No function","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Environment, Food and Rural Affairs","South East (England)","30","25","32880","26460"
"In post","2022","65+","No function","Department for Environment, Food and Rural Affairs","South West (England)","25","20","33820","30470"
"In post","2022","65+","No function","Department for Environment, Food and Rural Affairs","Wales","5","5","[c]","[c]"
"In post","2022","65+","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","10","5","35400","32370"
"In post","2022","65+","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","10","10","28620","25560"
"In post","2022","65+","No function","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for International Trade","London","15","15","66390","42760"
"In post","2022","65+","No function","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Levelling Up, Housing and Communities","East of England","10","5","[c]","[c]"
"In post","2022","65+","No function","Department for Levelling Up, Housing and Communities","London","15","15","50480","46120"
"In post","2022","65+","No function","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Levelling Up, Housing and Communities","North West (England)","5","5","[c]","[c]"
"In post","2022","65+","No function","Department for Levelling Up, Housing and Communities","South East (England)","10","5","64970","65270"
"In post","2022","65+","No function","Department for Levelling Up, Housing and Communities","South West (England)","20","15","41660","27530"
"In post","2022","65+","No function","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","65+","No function","Department for Transport","East Midlands (England)","25","20","28250","26780"
"In post","2022","65+","No function","Department for Transport","East of England","25","20","28020","26780"
"In post","2022","65+","No function","Department for Transport","London","60","50","34020","33390"
"In post","2022","65+","No function","Department for Transport","North East (England)","15","10","26520","26780"
"In post","2022","65+","No function","Department for Transport","North West (England)","35","25","29040","26780"
"In post","2022","65+","No function","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","65+","No function","Department for Transport","Scotland","30","25","32190","26780"
"In post","2022","65+","No function","Department for Transport","South East (England)","55","40","33450","27810"
"In post","2022","65+","No function","Department for Transport","South West (England)","25","15","28940","26780"
"In post","2022","65+","No function","Department for Transport","Wales","155","100","23350","21840"
"In post","2022","65+","No function","Department for Transport","West Midlands (England)","25","15","28170","26780"
"In post","2022","65+","No function","Department for Transport","Yorkshire and The Humber","35","25","29390","26780"
"In post","2022","65+","No function","Department for Work and Pensions","East Midlands (England)","95","70","28390","27570"
