"Status","Year","Age","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Operational Delivery","Female","130","[c]","28140","27570"
"Leaver Dept.","2022","20-29","Declared disabled","Operational Delivery","Male","60","[c]","25620","27570"
"Leaver Dept.","2022","20-29","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Other","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Other","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Policy","Female","40","[c]","36260","33570"
"Leaver Dept.","2022","20-29","Declared disabled","Policy","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Science and Engineering","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Female","55","[c]","33310","32000"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","Female","40","[c]","33780","33500"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Digital, Data and Technology","Female","40","[c]","34350","35570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Digital, Data and Technology","Male","45","[c]","33770","32980"
"Leaver Dept.","2022","20-29","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Economics","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Economics","Male","35","[c]","35350","34150"
"Leaver Dept.","2022","20-29","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Finance","Female","35","[c]","34260","30900"
"Leaver Dept.","2022","20-29","Declared non-disabled","Finance","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Human Resources","Female","95","[c]","30190","28960"
"Leaver Dept.","2022","20-29","Declared non-disabled","Human Resources","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","International Trade","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Operational Delivery","Female","1125","[c]","27380","26880"
"Leaver Dept.","2022","20-29","Declared non-disabled","Operational Delivery","Male","615","[c]","27090","26880"
"Leaver Dept.","2022","20-29","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Other","Female","120","[c]","27560","27530"
"Leaver Dept.","2022","20-29","Declared non-disabled","Other","Male","80","[c]","27490","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Policy","Female","285","[c]","37180","34020"
"Leaver Dept.","2022","20-29","Declared non-disabled","Policy","Male","225","[c]","38860","36300"
"Leaver Dept.","2022","20-29","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Project Delivery","Female","45","[c]","30280","28260"
"Leaver Dept.","2022","20-29","Declared non-disabled","Project Delivery","Male","40","[c]","31920","28790"
"Leaver Dept.","2022","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Property","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Science and Engineering","Female","270","[c]","29350","28590"
"Leaver Dept.","2022","20-29","Declared non-disabled","Science and Engineering","Male","150","[c]","27700","27540"
"Leaver Dept.","2022","20-29","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Social Research","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Social Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Statistics","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Statistics","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Female","405","[c]","36340","34550"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Male","300","[c]","36070","34550"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
