"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Outside London","SEO/HEO","55","[c]","36040","35650"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Unknown","AA/AO","40","[c]","21240","21840"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Unknown","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Unknown","SEO/HEO","45","[c]","36010","33350"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","London","EO","230","[c]","31090","31060"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","London","SEO/HEO","70","[c]","38000","37380"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Outside London","AA/AO","370","[c]","21230","21260"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Outside London","EO","1150","[c]","27630","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Outside London","G6/G7","75","[c]","55160","52800"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Outside London","SEO/HEO","325","[c]","34400","33170"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","London","AA/AO","150","[c]","23450","23780"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","London","EO","325","[c]","27090","26880"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","London","G6/G7","570","[c]","59160","54300"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","London","SCS level","110","[c]","98980","95280"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","London","SEO/HEO","925","[c]","36350","36330"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Outside London","AA/AO","435","[c]","20640","19880"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Outside London","EO","345","[c]","24250","23620"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Outside London","G6/G7","470","[c]","57000","52610"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Outside London","SCS level","120","[c]","104660","104470"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Outside London","SEO/HEO","950","[c]","34620","36330"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","London","G6/G7","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","London","SEO/HEO","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","London","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","London","SEO/HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Outside London","AA/AO","280","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Outside London","EO","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Outside London","G6/G7","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Outside London","SEO/HEO","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","London","G6/G7","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","London","SEO/HEO","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","London","EO","105","[c]","29260","28760"
"Leaver Dept.","2022","Declared non-disabled","Home Office","London","G6/G7","145","[c]","61690","57750"
"Leaver Dept.","2022","Declared non-disabled","Home Office","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","London","SEO/HEO","195","[c]","39050","41950"
"Leaver Dept.","2022","Declared non-disabled","Home Office","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Outside London","AA/AO","115","[c]","21550","21680"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Outside London","EO","310","[c]","25330","24890"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Outside London","SEO/HEO","95","[c]","33520","31130"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","London","SEO/HEO","60","[c]","42020","44180"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Outside London","AA/AO","90","[c]","21630","21170"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Outside London","EO","140","[c]","24710","26350"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Outside London","G6/G7","100","[c]","55890","55000"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Outside London","SEO/HEO","320","[c]","35160","34510"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","London","AA/AO","65","[c]","22960","23310"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","London","EO","50","[c]","27570","26870"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","London","G6/G7","60","[c]","58440","56400"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","London","SEO/HEO","170","[c]","37290","36800"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Outside London","AA/AO","330","[c]","20380","20970"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Outside London","EO","140","[c]","23950","25120"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Outside London","SEO/HEO","170","[c]","34140","31940"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","London","G6/G7","5","[c]","[c]","[c]"
