"Status","Year","Age","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of Gas and Electricity Markets","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Public Health England","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Public Health England","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Public Health England","Unknown","50","[c]","48080","41440"
"Leaver CS","2022","50-59","Unknown","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Royal Fleet Auxiliary","Unknown","35","[c]","37880","34310"
"Leaver CS","2022","50-59","Unknown","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Courts and Tribunals Service","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Government (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Government (excl. agencies)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Prison Service","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Prison Service","Unknown","60","[c]","33990","35000"
"Leaver CS","2022","50-59","Unknown","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Social Security Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Health Security Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Health Security Agency","Unknown","45","[c]","55020","45810"
"Leaver CS","2022","50-59","Unknown","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Space Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Statistics Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","UK Statistics Authority","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Valuation Office Agency","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Crown Prosecution Service","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
