"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scottish Government","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cabinet Office","London","1010","[c]","42440","34550"
"Leaver Dept.","2022","No function","Cabinet Office","Outside London","110","[c]","34020","32000"
"Leaver Dept.","2022","No function","Cabinet Office","Unknown","245","[c]","39790","32000"
"Leaver Dept.","2022","No function","Charity Commission","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","London","390","[c]","46390","40220"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","160","[c]","29340","24570"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","55","[c]","48050","45970"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","London","160","[c]","44920","36000"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","London","145","[c]","47830","40940"
"Leaver Dept.","2022","No function","Department for Education","Outside London","140","[c]","37980","36500"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","London","210","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","135","[c]","27630","24920"
"Leaver Dept.","2022","No function","Department for International Trade","London","130","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","London","175","[c]","41800","35830"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","90","[c]","40080","36340"
"Leaver Dept.","2022","No function","Department for Transport","London","280","[c]","43760","42470"
"Leaver Dept.","2022","No function","Department for Transport","Outside London","145","[c]","30010","26470"
"Leaver Dept.","2022","No function","Department for Transport","Unknown","85","[c]","25190","21840"
"Leaver Dept.","2022","No function","Department for Work and Pensions","London","325","[c]","33200","31060"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Outside London","1960","[c]","27450","27570"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Unknown","25","[c]","27880","27570"
"Leaver Dept.","2022","No function","Department of Health and Social Care","London","2955","[c]","45570","40070"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Outside London","3365","[c]","40820","36060"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","London","20","[c]","40950","40350"
"Leaver Dept.","2022","No function","Food Standards Agency","Outside London","20","[c]","34650","33190"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","London","150","[c]","48310","40810"
"Leaver Dept.","2022","No function","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","Outside London","170","[c]","36630","34850"
"Leaver Dept.","2022","No function","Ministry of Justice","London","620","[c]","38370","34260"
"Leaver Dept.","2022","No function","Ministry of Justice","Outside London","1100","[c]","26650","21490"
"Leaver Dept.","2022","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","25","[c]","46220","41070"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","35","[c]","38030","36410"
"Leaver Dept.","2022","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","London","10","[c]","47400","52850"
"Leaver Dept.","2022","No function","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","15","[c]","37890","25880"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","35","[c]","40890","35400"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","45","[c]","30670","24650"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","Outside London","45","[c]","30540","24930"
"Leaver Dept.","2022","No function","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","London","10","[c]","41420","36840"
"Leaver Dept.","2022","No function","UK Statistics Authority","Outside London","65","[c]","27630","23630"
"Leaver Dept.","2022","No function","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","London","25","[c]","69030","68770"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","London","20","[c]","32260","27840"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","10","[c]","41230","34020"
"Leaver Dept.","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","36010","36210"
"Leaver Dept.","2022","Project Delivery","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Transport","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","London","15","[c]","40110","36650"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","Outside London","45","[c]","34500","31990"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","London","20","[c]","50700","41970"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","25","[c]","43020","43350"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","London","25","[c]","52020","45200"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","Outside London","350","[c]","35810","33390"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","National Crime Agency","Outside London","10","[c]","45710","45480"
"Leaver Dept.","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Statistics Authority","Outside London","15","[c]","40170","36840"
"Leaver Dept.","2022","Project Delivery","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cabinet Office","London","10","[c]","49130","38090"
"Leaver Dept.","2022","Property","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Education","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Education","Outside London","15","[c]","40530","36500"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department of Health and Social Care","London","25","[c]","41130","34140"
"Leaver Dept.","2022","Property","Department of Health and Social Care","Outside London","15","[c]","41010","38200"
"Leaver Dept.","2022","Property","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
