"Status","Year","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","UK Statistics Authority","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","Heterosexual / straight","60","[c]","22090","22010"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","Unknown","55","[c]","21710","21750"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","Heterosexual / straight","65","[c]","35940","30580"
"Leaver CS","2022","Valuation Office Agency","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","Unknown","40","[c]","36290","28800"
"Leaver CS","2022","Valuation Office Agency","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","Heterosexual / straight","70","[c]","35410","28850"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","Heterosexual / straight","55","[c]","48540","38160"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
