"Status","Year","Function_of_post","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Supreme Court","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Supreme Court","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Attorney General's Departments","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","London","Female","80","[c]","41090","33280"
"Leaver CS","2022","No function","Cabinet Office","London","Male","70","[c]","44840","35590"
"Leaver CS","2022","No function","Cabinet Office","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Chancellor's other departments","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","London","Female","100","[c]","46420","41990"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","London","Male","135","[c]","49070","53380"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","Female","105","[c]","27790","24250"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","Male","90","[c]","31790","24250"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","London","Female","70","[c]","38840","34020"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","London","Male","40","[c]","45030","38000"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","London","Female","55","[c]","43220","36280"
"Leaver CS","2022","No function","Department for Education","London","Male","35","[c]","49480","53420"
"Leaver CS","2022","No function","Department for Education","Outside London","Female","70","[c]","41970","36500"
"Leaver CS","2022","No function","Department for Education","Outside London","Male","45","[c]","39900","36780"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","London","Female","120","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","London","Male","85","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","Female","195","[c]","27670","24920"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","Male","140","[c]","32060","28070"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","London","Female","40","[c]","45300","41990"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","London","Male","30","[c]","43720","38160"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","Male","35","[c]","43880","43740"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","London","Female","95","[c]","42970","35430"
"Leaver CS","2022","No function","Department for Transport","London","Male","145","[c]","42790","38230"
"Leaver CS","2022","No function","Department for Transport","Outside London","Female","155","[c]","26900","26130"
"Leaver CS","2022","No function","Department for Transport","Outside London","Male","360","[c]","31010","26780"
"Leaver CS","2022","No function","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Unknown","Female","215","[c]","21620","21840"
"Leaver CS","2022","No function","Department for Transport","Unknown","Male","120","[c]","21880","21840"
"Leaver CS","2022","No function","Department for Work and Pensions","London","Female","505","[c]","30900","31060"
"Leaver CS","2022","No function","Department for Work and Pensions","London","Male","310","[c]","30810","31060"
"Leaver CS","2022","No function","Department for Work and Pensions","Outside London","Female","3595","[c]","25850","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Outside London","Male","2110","[c]","26050","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","London","Female","955","[c]","44040","40060"
"Leaver CS","2022","No function","Department of Health and Social Care","London","Male","465","[c]","49270","40650"
"Leaver CS","2022","No function","Department of Health and Social Care","Outside London","Female","910","[c]","39930","36330"
"Leaver CS","2022","No function","Department of Health and Social Care","Outside London","Male","295","[c]","40990","32970"
"Leaver CS","2022","No function","Department of Health and Social Care","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Outside London","Male","40","[c]","31910","26750"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Land Registry","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Land Registry","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Land Registry","Outside London","Female","155","[c]","27880","27130"
"Leaver CS","2022","No function","HM Land Registry","Outside London","Male","80","[c]","29640","27130"
"Leaver CS","2022","No function","HM Revenue and Customs","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Outside London","Female","50","[c]","27880","22080"
"Leaver CS","2022","No function","HM Revenue and Customs","Outside London","Male","35","[c]","31150","26700"
"Leaver CS","2022","No function","HM Treasury","London","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","London","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Outside London","Female","155","[c]","32640","29230"
"Leaver CS","2022","No function","Ministry of Defence","Outside London","Male","360","[c]","35840","32720"
"Leaver CS","2022","No function","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","London","Female","955","[c]","31620","24370"
"Leaver CS","2022","No function","Ministry of Justice","London","Male","655","[c]","34490","26720"
"Leaver CS","2022","No function","Ministry of Justice","Outside London","Female","4085","[c]","23460","20970"
"Leaver CS","2022","No function","Ministry of Justice","Outside London","Male","3830","[c]","25460","20970"
"Leaver CS","2022","No function","Ministry of Justice","Unknown","Female","180","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","London","Male","45","[c]","46130","42410"
"Leaver CS","2022","No function","National Crime Agency","Outside London","Female","60","[c]","34180","34140"
"Leaver CS","2022","No function","National Crime Agency","Outside London","Male","110","[c]","39980","38540"
"Leaver CS","2022","No function","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
