"Status","Year","Age","Disability","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Unknown","Undeclared","Unknown","105","[c]","47360","42190"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Undeclared","210","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","395","[c]","46640","42230"
"Leaver Dept.","2022","40-49","Unknown","White","Heterosexual / straight","180","[c]","46730","42180"
"Leaver Dept.","2022","40-49","Unknown","White","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","White","Undeclared","55","[c]","46250","41410"
"Leaver Dept.","2022","40-49","Unknown","White","Unknown","205","[c]","46800","44900"
"Leaver Dept.","2022","50-59","Declared disabled","Asian","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Black","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Mixed","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Undeclared","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","White","Heterosexual / straight","210","[c]","39150","31050"
"Leaver Dept.","2022","50-59","Declared disabled","White","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","White","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","White","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Asian","Heterosexual / straight","130","[c]","46430","36330"
"Leaver Dept.","2022","50-59","Declared non-disabled","Asian","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Asian","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Asian","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Black","Heterosexual / straight","120","[c]","40430","34280"
"Leaver Dept.","2022","50-59","Declared non-disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Black","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Black","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Mixed","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Other ethnicity","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Undeclared","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Undeclared","Undeclared","30","[c]","42010","34700"
"Leaver Dept.","2022","50-59","Declared non-disabled","Undeclared","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","White","Heterosexual / straight","1310","[c]","43010","36330"
"Leaver Dept.","2022","50-59","Declared non-disabled","White","LGBO","50","[c]","44600","37190"
"Leaver Dept.","2022","50-59","Declared non-disabled","White","Undeclared","95","[c]","45190","37050"
"Leaver Dept.","2022","50-59","Declared non-disabled","White","Unknown","180","[c]","50960","38010"
"Leaver Dept.","2022","50-59","Undeclared","Asian","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Undeclared","Undeclared","40","[c]","40470","38210"
"Leaver Dept.","2022","50-59","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","White","Heterosexual / straight","45","[c]","37940","33000"
"Leaver Dept.","2022","50-59","Undeclared","White","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","White","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","White","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Asian","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Asian","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Asian","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Black","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Black","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Mixed","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Undeclared","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Undeclared","Unknown","90","[c]","50670","50420"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Undeclared","170","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","190","[c]","43240","35310"
"Leaver Dept.","2022","50-59","Unknown","White","Heterosexual / straight","200","[c]","52240","48860"
"Leaver Dept.","2022","50-59","Unknown","White","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","White","Undeclared","55","[c]","57430","50420"
"Leaver Dept.","2022","50-59","Unknown","White","Unknown","180","[c]","52970","47090"
"Leaver Dept.","2022","60-64","Declared disabled","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","White","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","White","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Asian","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Black","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","White","Heterosexual / straight","225","[c]","45980","36630"
"Leaver Dept.","2022","60-64","Declared non-disabled","White","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","White","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","White","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
