"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","EO","Male","Heterosexual / straight","40","[c]","27350","27570"
"New entrant CS","2022","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Male","Undeclared","55","[c]","26390","27270"
"New entrant CS","2022","Unknown","EO","Male","Unknown","2155","[c]","26880","26590"
"New entrant CS","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Female","Undeclared","55","[c]","55350","53360"
"New entrant CS","2022","Unknown","G6/G7","Female","Unknown","520","[c]","58710","56120"
"New entrant CS","2022","Unknown","G6/G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Male","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Male","Unknown","600","[c]","59970","57430"
"New entrant CS","2022","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Female","Unknown","45","[c]","94830","82250"
"New entrant CS","2022","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Male","Unknown","70","[c]","109100","95070"
"New entrant CS","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Female","Heterosexual / straight","60","[c]","36600","36840"
"New entrant CS","2022","Unknown","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Female","Undeclared","160","[c]","34980","32790"
"New entrant CS","2022","Unknown","SEO/HEO","Female","Unknown","1875","[c]","33930","33080"
"New entrant CS","2022","Unknown","SEO/HEO","Male","Heterosexual / straight","40","[c]","33970","32890"
"New entrant CS","2022","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Male","Undeclared","130","[c]","34340","32790"
"New entrant CS","2022","Unknown","SEO/HEO","Male","Unknown","1810","[c]","34320","33080"
"New entrant CS","2022","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Heterosexual / straight","35","[c]","26950","27060"
"New entrant CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Unknown","2320","[c]","27470","24920"
"New entrant CS","2022","Unknown","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","Unknown","1060","[c]","28190","27270"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Female","Heterosexual / straight","5920","[c]","21710","21260"
"New entrant CS","2022","White","AA/AO","Female","LGBO","810","[c]","22040","21260"
"New entrant CS","2022","White","AA/AO","Female","Undeclared","310","[c]","21780","21260"
"New entrant CS","2022","White","AA/AO","Female","Unknown","300","[c]","21420","21250"
"New entrant CS","2022","White","AA/AO","Male","Heterosexual / straight","4580","[c]","22320","21260"
"New entrant CS","2022","White","AA/AO","Male","LGBO","545","[c]","21620","21260"
"New entrant CS","2022","White","AA/AO","Male","Undeclared","195","[c]","21910","21260"
"New entrant CS","2022","White","AA/AO","Male","Unknown","200","[c]","20980","21250"
"New entrant CS","2022","White","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Female","Heterosexual / straight","3835","[c]","26940","27230"
"New entrant CS","2022","White","EO","Female","LGBO","465","[c]","26840","27230"
"New entrant CS","2022","White","EO","Female","Undeclared","225","[c]","26810","27230"
"New entrant CS","2022","White","EO","Female","Unknown","145","[c]","26300","26590"
"New entrant CS","2022","White","EO","Male","Heterosexual / straight","2830","[c]","27000","27130"
"New entrant CS","2022","White","EO","Male","LGBO","445","[c]","27110","27230"
"New entrant CS","2022","White","EO","Male","Undeclared","150","[c]","26750","26590"
"New entrant CS","2022","White","EO","Male","Unknown","115","[c]","26720","26590"
"New entrant CS","2022","White","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Female","Heterosexual / straight","1140","[c]","55300","53050"
"New entrant CS","2022","White","G6/G7","Female","LGBO","95","[c]","55680","53280"
"New entrant CS","2022","White","G6/G7","Female","Undeclared","80","[c]","55110","53060"
"New entrant CS","2022","White","G6/G7","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Male","Heterosexual / straight","1090","[c]","56790","54110"
"New entrant CS","2022","White","G6/G7","Male","LGBO","105","[c]","56780","54110"
"New entrant CS","2022","White","G6/G7","Male","Undeclared","60","[c]","55370","53260"
"New entrant CS","2022","White","G6/G7","Male","Unknown","50","[c]","55270","53500"
"New entrant CS","2022","White","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS level","Female","Heterosexual / straight","75","[c]","91210","87110"
"New entrant CS","2022","White","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS level","Male","Heterosexual / straight","95","[c]","98740","90000"
"New entrant CS","2022","White","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Female","Heterosexual / straight","3605","[c]","35200","33570"
"New entrant CS","2022","White","SEO/HEO","Female","LGBO","465","[c]","34310","33080"
"New entrant CS","2022","White","SEO/HEO","Female","Undeclared","280","[c]","35110","34020"
"New entrant CS","2022","White","SEO/HEO","Female","Unknown","155","[c]","33450","33080"
"New entrant CS","2022","White","SEO/HEO","Male","Heterosexual / straight","3050","[c]","35460","33390"
"New entrant CS","2022","White","SEO/HEO","Male","LGBO","415","[c]","34740","33150"
"New entrant CS","2022","White","SEO/HEO","Male","Undeclared","190","[c]","35110","33570"
"New entrant CS","2022","White","SEO/HEO","Male","Unknown","155","[c]","33160","33000"
"New entrant CS","2022","White","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Female","Heterosexual / straight","3025","[c]","28180","24800"
"New entrant CS","2022","White","Unknown","Female","LGBO","270","[c]","28270","24800"
"New entrant CS","2022","White","Unknown","Female","Undeclared","120","[c]","28410","24800"
"New entrant CS","2022","White","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Male","Heterosexual / straight","1065","[c]","31130","28200"
"New entrant CS","2022","White","Unknown","Male","LGBO","110","[c]","30230","25580"
"New entrant CS","2022","White","Unknown","Male","Undeclared","50","[c]","32420","31420"
"New entrant CS","2022","White","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
