"Status","Year","Ethnicity","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Human Resources","London","Heterosexual / straight","35","[c]","34680","32330"
"Leaver Dept.","2022","Asian","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","London","Heterosexual / straight","720","[c]","39160","32330"
"Leaver Dept.","2022","Asian","No function","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","London","Undeclared","60","[c]","43040","35930"
"Leaver Dept.","2022","Asian","No function","London","Unknown","75","[c]","48670","40070"
"Leaver Dept.","2022","Asian","No function","Outside London","Heterosexual / straight","635","[c]","30740","27570"
"Leaver Dept.","2022","Asian","No function","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Outside London","Undeclared","40","[c]","31500","27570"
"Leaver Dept.","2022","Asian","No function","Outside London","Unknown","30","[c]","46430","30780"
"Leaver Dept.","2022","Asian","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","London","Heterosexual / straight","130","[c]","36530","35070"
"Leaver Dept.","2022","Asian","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Outside London","Heterosexual / straight","85","[c]","27670","25220"
"Leaver Dept.","2022","Asian","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Outside London","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
