"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Home Office","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Tyneside","EO","10","[c]","25020","24880"
"Leaver CS","2022","Home Office","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Essex","EO","25","[c]","28030","27160"
"Leaver CS","2022","Home Office","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Sussex (North East)","EO","35","[c]","27740","27720"
"Leaver CS","2022","Home Office","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Westminster","AA/AO","40","[c]","23650","22460"
"Leaver CS","2022","Home Office","Westminster","EO","45","[c]","29270","28650"
"Leaver CS","2022","Home Office","Westminster","G6/G7","65","[c]","62650","59960"
"Leaver CS","2022","Home Office","Westminster","SCS level","15","[c]","99610","92310"
"Leaver CS","2022","Home Office","Westminster","SEO/HEO","115","[c]","39370","39340"
"Leaver CS","2022","Home Office","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Westminster","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Monmouthshire and Newport","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Monmouthshire and Newport","EO","30","[c]","25290","24030"
"Leaver CS","2022","Intellectual Property Office","Monmouthshire and Newport","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Monmouthshire and Newport","SEO/HEO","10","[c]","39520","39510"
"Leaver CS","2022","Intellectual Property Office","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Liverpool","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Nottingham","AA/AO","15","[c]","20090","20370"
"Leaver CS","2022","Legal Aid Agency","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Tyneside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","East Kent","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","South Hampshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","South Hampshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","South Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Southampton","AA/AO","20","[c]","21730","21840"
"Leaver CS","2022","Maritime and Coastguard Agency","Southampton","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Southampton","G6/G7","10","[c]","56050","56630"
"Leaver CS","2022","Maritime and Coastguard Agency","Southampton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Southampton","SEO/HEO","35","[c]","38570","34540"
"Leaver CS","2022","Maritime and Coastguard Agency","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","G6/G7","15","[c]","62650","58420"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","SEO/HEO","25","[c]","35800","33090"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","AA/AO","10","[c]","23840","23800"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","EO","45","[c]","27940","27400"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","G6/G7","50","[c]","59550","54470"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","SCS level","40","[c]","90130","86330"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","SEO/HEO","75","[c]","37340","34830"
"Leaver CS","2022","Met Office","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Devon CC","AA/AO","25","[c]","18690","17900"
"Leaver CS","2022","Met Office","Devon CC","EO","15","[c]","26380","26880"
"Leaver CS","2022","Met Office","Devon CC","G6/G7","25","[c]","52510","49890"
"Leaver CS","2022","Met Office","Devon CC","SEO/HEO","50","[c]","37670","38180"
"Leaver CS","2022","Met Office","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","AA/AO","10","[c]","33490","33890"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Angus and Dundee City","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","AA/AO","10","[c]","22710","21490"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ards and North Down","AA/AO","10","[c]","21050","20560"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","25","[c]","24120","21170"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","15","[c]","24400","26350"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","20","[c]","58920","56010"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","95","[c]","38130","40000"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Belfast","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Berkshire","AA/AO","85","[c]","28780","26610"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Berkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Berkshire","SEO/HEO","25","[c]","43160","40620"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Birmingham","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Buckinghamshire","AA/AO","20","[c]","21820","21700"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Buckinghamshire","EO","10","[c]","26300","27670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Buckinghamshire","SEO/HEO","25","[c]","38010","35300"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cambridgeshire CC","AA/AO","25","[c]","25200","21380"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cambridgeshire CC","EO","20","[c]","28970","26930"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cambridgeshire CC","G6/G7","15","[c]","71780","64220"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cambridgeshire CC","SEO/HEO","35","[c]","40030","40580"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Camden and City of London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","AA/AO","10","[c]","20690","21170"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Central Bedfordshire","AA/AO","20","[c]","20540","21170"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Central Bedfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Central Bedfordshire","SEO/HEO","10","[c]","36590","35480"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Central Hampshire","AA/AO","50","[c]","21890","20920"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Central Hampshire","EO","35","[c]","25940","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Central Hampshire","G6/G7","10","[c]","62610","59020"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Central Hampshire","SEO/HEO","55","[c]","37640","36460"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cheshire East","AA/AO","20","[c]","21210","21170"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cheshire East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","City of Edinburgh","AA/AO","10","[c]","20510","21040"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","SEO/HEO","10","[c]","39220","39510"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","AA/AO","30","[c]","20770","21130"
