"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
