"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","40","[c]","38840","33300"
"Leaver Dept.","2022","Declared disabled","White","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","50","[c]","41900","36650"
"Leaver Dept.","2022","Declared disabled","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Medicine","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","530","[c]","31040","27570"
"Leaver Dept.","2022","Declared disabled","White","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Other","65","[c]","30350","27570"
"Leaver Dept.","2022","Declared disabled","White","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Policy","145","[c]","44780","39600"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","40","[c]","38750","34860"
"Leaver Dept.","2022","Declared disabled","White","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Science and Engineering","115","[c]","35740","32560"
"Leaver Dept.","2022","Declared disabled","White","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Social Research","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Statistics","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","245","[c]","39520","34550"
"Leaver Dept.","2022","Declared disabled","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","65","[c]","41740","37100"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","45","[c]","39640","37640"
"Leaver Dept.","2022","Declared non-disabled","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Knowledge and Information Management","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Medicine","40","[c]","96490","100360"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","890","[c]","29620","27570"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","50","[c]","30720","27780"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","145","[c]","40380","35070"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","40","[c]","38210","36320"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Science and Engineering","175","[c]","34380","32330"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Statistics","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","250","[c]","42950","36570"
"Leaver Dept.","2022","Declared non-disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Digital, Data and Technology","40","[c]","38700","32650"
"Leaver Dept.","2022","Declared non-disabled","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Finance","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Human Resources","45","[c]","34360","32330"
"Leaver Dept.","2022","Declared non-disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Medicine","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Operational Delivery","450","[c]","31980","29050"
"Leaver Dept.","2022","Declared non-disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Other","45","[c]","28690","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Policy","55","[c]","39680","34530"
"Leaver Dept.","2022","Declared non-disabled","Black","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Science and Engineering","110","[c]","35380","32720"
"Leaver Dept.","2022","Declared non-disabled","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","115","[c]","41130","36120"
"Leaver Dept.","2022","Declared non-disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Medicine","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Operational Delivery","185","[c]","32370","27640"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Other","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Policy","60","[c]","44110","40140"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Science and Engineering","35","[c]","35390","36330"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","75","[c]","40900","34710"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Operational Delivery","45","[c]","34200","28670"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Science and Engineering","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
