"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Tower Hamlets","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","G6","Heterosexual / straight","30","[c]","71950","71190"
"New entrant CS","2022","Tower Hamlets","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","G7","Heterosexual / straight","105","[c]","57870","56600"
"New entrant CS","2022","Tower Hamlets","London","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","HEO","Heterosexual / straight","120","[c]","34100","34260"
"New entrant CS","2022","Tower Hamlets","London","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","HEO","Unknown","45","[c]","32530","34260"
"New entrant CS","2022","Tower Hamlets","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","SEO","Heterosexual / straight","55","[c]","42930","42000"
"New entrant CS","2022","Tower Hamlets","London","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","AO","Heterosexual / straight","650","[c]","21240","21260"
"New entrant CS","2022","Tyneside","Outside London","AO","LGBO","90","[c]","21240","21260"
"New entrant CS","2022","Tyneside","Outside London","AO","Undeclared","45","[c]","21290","21260"
"New entrant CS","2022","Tyneside","Outside London","AO","Unknown","400","[c]","21260","21260"
"New entrant CS","2022","Tyneside","Outside London","EO","Heterosexual / straight","380","[c]","26560","26590"
"New entrant CS","2022","Tyneside","Outside London","EO","LGBO","45","[c]","26400","26590"
"New entrant CS","2022","Tyneside","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","EO","Unknown","190","[c]","26320","26590"
"New entrant CS","2022","Tyneside","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","G7","Heterosexual / straight","70","[c]","52920","52080"
"New entrant CS","2022","Tyneside","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","HEO","Heterosexual / straight","155","[c]","32180","33080"
"New entrant CS","2022","Tyneside","Outside London","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","HEO","Unknown","90","[c]","31110","33080"
"New entrant CS","2022","Tyneside","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","SEO","Heterosexual / straight","85","[c]","37840","37000"
"New entrant CS","2022","Tyneside","Outside London","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","Unknown","Heterosexual / straight","130","[c]","28040","26310"
"New entrant CS","2022","Tyneside","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","Unknown","Unknown","45","[c]","28020","27860"
"New entrant CS","2022","Unknown","Unknown","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","Heterosexual / straight","50","[c]","21840","21300"
"New entrant CS","2022","Unknown","Unknown","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Heterosexual / straight","55","[c]","28400","27570"
"New entrant CS","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Unknown","40","[c]","27100","27500"
"New entrant CS","2022","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HEO","Heterosexual / straight","40","[c]","32710","32000"
"New entrant CS","2022","Unknown","Unknown","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HEO","Unknown","70","[c]","29220","28000"
"New entrant CS","2022","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","325","[c]","22320","16190"
"New entrant CS","2022","Wakefield","Outside London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","AO","Heterosexual / straight","45","[c]","23050","23140"
"New entrant CS","2022","Wakefield","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","Unknown","Heterosexual / straight","65","[c]","28160","24090"
"New entrant CS","2022","Wakefield","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","AO","Heterosexual / straight","30","[c]","27820","30520"
"New entrant CS","2022","Wandsworth","London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","AO","Unknown","50","[c]","29830","30520"
"New entrant CS","2022","Wandsworth","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","AO","Heterosexual / straight","30","[c]","21720","21260"
"New entrant CS","2022","Warrington","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","AO","Unknown","30","[c]","22730","23140"
"New entrant CS","2022","Warrington","Outside London","EO","Heterosexual / straight","60","[c]","30160","28840"
"New entrant CS","2022","Warrington","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","HEO","Heterosexual / straight","35","[c]","35040","36740"
"New entrant CS","2022","Warrington","Outside London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
