"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Operational Delivery","AA/AO","100","[c]","21510","21050"
"Leaver CS","2022","65+","Unknown","Operational Delivery","EO","45","[c]","29220","28920"
"Leaver CS","2022","65+","Unknown","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Operational Delivery","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Operational Delivery","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Other","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Other","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Security","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Commercial","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Commercial","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Counter Fraud","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Counter Fraud","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Digital, Data and Technology","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Digital, Data and Technology","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Digital, Data and Technology","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Digital, Data and Technology","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Finance","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Finance","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Finance","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Geography","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Inspector of Education and Training","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Knowledge and Information Management","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Knowledge and Information Management","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Legal","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Medicine","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Medicine","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Medicine","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Medicine","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Operational Delivery","AA/AO","1065","[c]","21110","21260"
"Leaver CS","2022","65+","White","Operational Delivery","EO","610","[c]","27920","27570"
"Leaver CS","2022","65+","White","Operational Delivery","G6/G7","35","[c]","61770","60830"
"Leaver CS","2022","65+","White","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Operational Delivery","SEO/HEO","175","[c]","37230","35200"
"Leaver CS","2022","65+","White","Operational Delivery","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Other","AA/AO","205","[c]","20810","21010"
"Leaver CS","2022","65+","White","Other","EO","115","[c]","26830","27570"
"Leaver CS","2022","65+","White","Other","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Other","SEO/HEO","60","[c]","37360","34610"
"Leaver CS","2022","65+","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Policy","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Policy","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Policy","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Policy","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Project Delivery","SEO/HEO","30","[c]","39860","38090"
"Leaver CS","2022","65+","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Property","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Property","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Property","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Property","SEO/HEO","30","[c]","38830","36460"
"Leaver CS","2022","65+","White","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Science and Engineering","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Science and Engineering","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Science and Engineering","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Science and Engineering","SEO/HEO","45","[c]","37920","38430"
"Leaver CS","2022","65+","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Security","AA/AO","55","[c]","25150","21830"
"Leaver CS","2022","65+","White","Security","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Security","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Tax","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Unknown","AA/AO","285","[c]","23670","23230"
"Leaver CS","2022","65+","White","Unknown","EO","135","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Unknown","G6/G7","45","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Unknown","SEO/HEO","140","[c]","39560","36130"
"Leaver CS","2022","65+","White","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Veterinarian","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Communications","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Digital, Data and Technology","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Economics","EO","[c]","[c]","[c]","[c]"
