"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Science and Engineering","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Male","35","[c]","40490","36310"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Female","240","[c]","37580","32330"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Male","185","[c]","35940","29270"
"Leaver Dept.","2022","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Male","45","[c]","49050","52130"
"Leaver Dept.","2022","Undeclared","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Female","120","[c]","43260","40070"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Male","60","[c]","46660","44950"
"Leaver Dept.","2022","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","60","[c]","43390","40600"
"Leaver Dept.","2022","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Female","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Male","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Male","85","[c]","40470","39630"
"Leaver Dept.","2022","Unknown","Economics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Female","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Male","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Female","505","[c]","29830","26440"
"Leaver Dept.","2022","Unknown","Operational Delivery","Male","345","[c]","31340","27570"
"Leaver Dept.","2022","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Female","50","[c]","32740","28650"
"Leaver Dept.","2022","Unknown","Other","Male","50","[c]","31580","27900"
"Leaver Dept.","2022","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Female","310","[c]","43390","40010"
"Leaver Dept.","2022","Unknown","Policy","Male","295","[c]","45100","40320"
"Leaver Dept.","2022","Unknown","Project Delivery","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","935","[c]","37680","32000"
"Leaver Dept.","2022","Unknown","Unknown","Male","805","[c]","39140","32000"
"Leaver Dept.","2022","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Female","155","[c]","38440","36640"
"Leaver Dept.","2022","White","Commercial","Male","105","[c]","42160","37650"
"Leaver Dept.","2022","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","Female","125","[c]","41820","37830"
"Leaver Dept.","2022","White","Communications","Male","90","[c]","46620","37850"
"Leaver Dept.","2022","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Female","35","[c]","30150","27570"
"Leaver Dept.","2022","White","Counter Fraud","Male","40","[c]","32340","27610"
"Leaver Dept.","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data and Technology","Female","160","[c]","40660","37920"
"Leaver Dept.","2022","White","Digital, Data and Technology","Male","230","[c]","43460","38950"
"Leaver Dept.","2022","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Economics","Female","45","[c]","43600","38380"
"Leaver Dept.","2022","White","Economics","Male","45","[c]","46470","35070"
"Leaver Dept.","2022","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Female","165","[c]","40370","35850"
"Leaver Dept.","2022","White","Finance","Male","150","[c]","45980","41170"
"Leaver Dept.","2022","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Female","300","[c]","39800","33400"
"Leaver Dept.","2022","White","Human Resources","Male","105","[c]","42330","36540"
"Leaver Dept.","2022","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Intelligence Analysis","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Intelligence Analysis","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","International Trade","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","International Trade","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Knowledge and Information Management","Female","130","[c]","44270","40840"
"Leaver Dept.","2022","White","Knowledge and Information Management","Male","80","[c]","43350","39150"
"Leaver Dept.","2022","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Female","35","[c]","62470","60240"
"Leaver Dept.","2022","White","Legal","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Medicine","Female","165","[c]","82380","84560"
"Leaver Dept.","2022","White","Medicine","Male","85","[c]","99350","104470"
"Leaver Dept.","2022","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Operational Delivery","Female","3430","[c]","32950","27570"
"Leaver Dept.","2022","White","Operational Delivery","Male","1850","[c]","34490","27570"
"Leaver Dept.","2022","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Operational Research","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Operational Research","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Other","Female","300","[c]","29970","27570"
"Leaver Dept.","2022","White","Other","Male","210","[c]","33410","27570"
"Leaver Dept.","2022","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Planning Inspectors","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Planning Inspectors","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Policy","Female","715","[c]","45850","40470"
"Leaver Dept.","2022","White","Policy","Male","620","[c]","47980","44500"
"Leaver Dept.","2022","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Project Delivery","Female","180","[c]","39520","36740"
"Leaver Dept.","2022","White","Project Delivery","Male","170","[c]","41890","37910"
"Leaver Dept.","2022","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Property","Female","35","[c]","35760","33750"
"Leaver Dept.","2022","White","Property","Male","40","[c]","49240","48360"
"Leaver Dept.","2022","White","Property","Unknown","[c]","[c]","[c]","[c]"
