"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands (England)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","AA/AO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","London","G6/G7","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","London","SEO/HEO","95","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East of England","Outside London","AA/AO","10","[c]","21310","21680"
"Leaver Dept.","2022","Home Office","East of England","Outside London","EO","20","[c]","25860","25310"
"Leaver Dept.","2022","Home Office","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","London","AA/AO","25","[c]","25260","25630"
"Leaver Dept.","2022","Home Office","London","London","EO","145","[c]","29260","28670"
"Leaver Dept.","2022","Home Office","London","London","G6/G7","170","[c]","61620","57740"
"Leaver Dept.","2022","Home Office","London","London","SCS level","20","[c]","97200","93210"
"Leaver Dept.","2022","Home Office","London","London","SEO/HEO","310","[c]","38810","38100"
"Leaver Dept.","2022","Home Office","London","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North East (England)","Outside London","AA/AO","15","[c]","21680","21680"
"Leaver Dept.","2022","Home Office","North East (England)","Outside London","EO","15","[c]","25580","24890"
"Leaver Dept.","2022","Home Office","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North East (England)","Outside London","SEO/HEO","10","[c]","34140","34140"
"Leaver Dept.","2022","Home Office","North West (England)","Outside London","AA/AO","70","[c]","21490","21680"
"Leaver Dept.","2022","Home Office","North West (England)","Outside London","EO","160","[c]","25230","24890"
"Leaver Dept.","2022","Home Office","North West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North West (England)","Outside London","SEO/HEO","55","[c]","33450","30830"
"Leaver Dept.","2022","Home Office","Northern Ireland","Outside London","EO","15","[c]","25370","25040"
"Leaver Dept.","2022","Home Office","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","Outside London","AA/AO","20","[c]","21650","21680"
"Leaver Dept.","2022","Home Office","Scotland","Outside London","EO","40","[c]","25160","24890"
"Leaver Dept.","2022","Home Office","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","Outside London","SEO/HEO","10","[c]","33700","31260"
"Leaver Dept.","2022","Home Office","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South East (England)","Outside London","EO","15","[c]","25610","25310"
"Leaver Dept.","2022","Home Office","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South East (England)","Outside London","SEO/HEO","10","[c]","34470","32930"
"Leaver Dept.","2022","Home Office","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Wales","Outside London","AA/AO","10","[c]","21280","21680"
"Leaver Dept.","2022","Home Office","Wales","Outside London","EO","15","[c]","25480","24890"
"Leaver Dept.","2022","Home Office","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","Outside London","EO","40","[c]","25210","24890"
"Leaver Dept.","2022","Home Office","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","Outside London","SEO/HEO","15","[c]","32620","30960"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","Outside London","AA/AO","15","[c]","21640","21680"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","Outside London","EO","60","[c]","25270","24890"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","57870","54050"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","Outside London","SEO/HEO","20","[c]","34080","31280"
"Leaver Dept.","2022","Ministry of Defence","East Midlands (England)","Outside London","AA/AO","10","[c]","20960","21170"
"Leaver Dept.","2022","Ministry of Defence","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East of England","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East of England","Outside London","EO","10","[c]","26980","26670"
"Leaver Dept.","2022","Ministry of Defence","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East of England","Outside London","SEO/HEO","35","[c]","36930","36460"
"Leaver Dept.","2022","Ministry of Defence","London","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","London","London","EO","30","[c]","29760","30560"
"Leaver Dept.","2022","Ministry of Defence","London","London","G6/G7","25","[c]","62430","59730"
"Leaver Dept.","2022","Ministry of Defence","London","London","SCS level","15","[c]","90670","86120"
"Leaver Dept.","2022","Ministry of Defence","London","London","SEO/HEO","100","[c]","41360","40640"
"Leaver Dept.","2022","Ministry of Defence","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","North West (England)","Outside London","AA/AO","20","[c]","21230","21170"
"Leaver Dept.","2022","Ministry of Defence","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Scotland","Outside London","AA/AO","25","[c]","22650","21170"
"Leaver Dept.","2022","Ministry of Defence","Scotland","Outside London","EO","25","[c]","24780","26670"
"Leaver Dept.","2022","Ministry of Defence","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Scotland","Outside London","SEO/HEO","20","[c]","37790","37610"
"Leaver Dept.","2022","Ministry of Defence","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","South East (England)","Outside London","AA/AO","20","[c]","22370","21170"
"Leaver Dept.","2022","Ministry of Defence","South East (England)","Outside London","EO","25","[c]","26450","26410"
"Leaver Dept.","2022","Ministry of Defence","South East (England)","Outside London","G6/G7","25","[c]","56730","57050"
"Leaver Dept.","2022","Ministry of Defence","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","South East (England)","Outside London","SEO/HEO","50","[c]","37260","38070"
"Leaver Dept.","2022","Ministry of Defence","South West (England)","Outside London","AA/AO","20","[c]","21090","21170"
"Leaver Dept.","2022","Ministry of Defence","South West (England)","Outside London","EO","110","[c]","23870","25150"
"Leaver Dept.","2022","Ministry of Defence","South West (England)","Outside London","G6/G7","85","[c]","55080","54880"
"Leaver Dept.","2022","Ministry of Defence","South West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","South West (England)","Outside London","SEO/HEO","310","[c]","35220","35150"
"Leaver Dept.","2022","Ministry of Defence","South West (England)","Outside London","Unknown","15","[c]","37190","38150"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","West Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","West Midlands (England)","Outside London","EO","10","[c]","25150","26350"
"Leaver Dept.","2022","Ministry of Defence","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","West Midlands (England)","Outside London","SEO/HEO","20","[c]","36310","33300"
"Leaver Dept.","2022","Ministry of Defence","Yorkshire and The Humber","Outside London","AA/AO","10","[c]","22530","21170"
"Leaver Dept.","2022","Ministry of Defence","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","East Midlands (England)","Outside London","AA/AO","85","[c]","20000","20370"
"Leaver Dept.","2022","Ministry of Justice","East Midlands (England)","Outside London","EO","40","[c]","23160","23320"
"Leaver Dept.","2022","Ministry of Justice","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","East Midlands (England)","Outside London","SEO/HEO","25","[c]","32580","30450"
